ID	Chr	Strand	SS1_pos	SS2_pos	SS3_pos	Tissue1	Tissue2	Label	TrASPr_pred
0BxPR_8vY-k	14	+	103529261	103529949	103530149	TISS14	TISS00	0.9817410589324548	0.93891287
0BxPR_8vY-k	14	+	103529261	103529949	103530149	TISS00	TISS14	0.9465710432448102	0.92093205
0BxPR_8vY-k	14	+	103529261	103529949	103530149	TISS11	TISS02	0.9424772507365652	0.9384633
0BxPR_8vY-k	14	+	103529261	103529949	103530149	TISS02	TISS11	0.9766721405028941	0.9119669
0BxPR_8vY-k	14	+	103529261	103529949	103530149	TISS11	TISS00	0.9424772507365652	0.93891287
0BxPR_8vY-k	14	+	103529261	103529949	103530149	TISS00	TISS11	0.9465710432448102	0.92093205
0BxPR_8vY-k	14	+	103529261	103529949	103530149	TISS02	TISS00	0.9766721405028941	0.89533985
0BxPR_8vY-k	14	+	103529261	103529949	103530149	TISS00	TISS02	0.9465710432448102	0.92643696
PsKydFWOGnw	8	-	123041969	123030716	123030719	TISS00	TISS03	0.0011110680809914722	0.006168995
PsKydFWOGnw	8	-	123041969	123030716	123030719	TISS14	TISS07	0.0016117128609136134	0.007937994
PsKydFWOGnw	8	-	123041969	123030716	123030719	TISS02	TISS07	0.0010740861755851351	0.012576348
PsKydFWOGnw	8	-	123041969	123030716	123030719	TISS11	TISS00	0.0016462393237184512	0.008124708
PHjvtaeSXpk	14	-	103738678	103737860	103737696	TISS02	TISS00	0.9980763497441735	0.983343
l_zdpplyKaI	14	+	73263782	73263941	73264009	TISS14	TISS00	0.9986397659320781	0.009708476
uCjCgC7qG3o	14	+	23965983	23966282	23966357	TISS00	TISS02	0.9981894033203995	0.9851576
SwLGtFRBDpc	14	+	91189170	91189714	91189786	TISS14	TISS02	0.9986967998077573	0.96672606
Nb37Hwyo0gg	8	+	141427069	141427749	141427783	TISS03	TISS11	0.9980620413870652	0.98427594
7ogm5tki79M	14	+	93207441	93209823	93209896	TISS11	TISS02	0.99822633634469	0.9693242
CybeYVdrtUY	8	+	131996497	132000768	132000754	TISS03	TISS11	0.001783761367007618	0.40192252
CybeYVdrtUY	8	+	131996497	132000768	132000754	TISS14	TISS02	0.0017933833851455942	0.14866412
CybeYVdrtUY	8	+	131996497	132000768	132000754	TISS11	TISS00	0.0014536643056367966	0.13386749
3IZFZlwyBCA	8	+	144309896	144311173	144311053	TISS03	TISS11	0.0017962094330884592	0.0019955386
3IZFZlwyBCA	8	+	144309896	144311173	144311053	TISS03	TISS02	0.0017962094330884592	0.0010242064
3IZFZlwyBCA	8	+	144309896	144311173	144311053	TISS07	TISS02	0.001842785574680829	0.00069867563
N7GZRohP2w4	8	-	100287500	100275161	100275034	TISS14	TISS07	0.9981076508774835	0.96411926
N7GZRohP2w4	8	-	100287500	100275161	100275034	TISS07	TISS00	0.9981127538802587	0.96518475
qYzf2BrX_m4	14	-	73409936	73366981	73366920	TISS03	TISS11	0.9989651262514975	0.84169555
GVgvOarDQ_k	14	+	61744813	61745690	61745604	TISS03	TISS02	0.0016315877756420472	0.0012994275
GVgvOarDQ_k	14	+	61744813	61745690	61745604	TISS00	TISS07	0.0019277516644390677	0.00055062474
HfVbWpNuHYU	8	+	144510015	144510359	144510367	TISS14	TISS07	0.930709534368071	0.9328214
HfVbWpNuHYU	8	+	144510015	144510359	144510367	TISS07	TISS14	0.9394951829561317	0.9328214
HfVbWpNuHYU	8	+	144510015	144510359	144510367	TISS14	TISS11	0.930709534368071	0.9328214
HfVbWpNuHYU	8	+	144510015	144510359	144510367	TISS11	TISS14	0.9240657651643353	0.9328214
HfVbWpNuHYU	8	+	144510015	144510359	144510367	TISS14	TISS02	0.930709534368071	0.9375548
HfVbWpNuHYU	8	+	144510015	144510359	144510367	TISS02	TISS14	0.9123034336533365	0.87568074
HfVbWpNuHYU	8	+	144510015	144510359	144510367	TISS14	TISS00	0.930709534368071	0.9320833
HfVbWpNuHYU	8	+	144510015	144510359	144510367	TISS00	TISS14	0.9546609211453803	0.82432055
HfVbWpNuHYU	8	+	144510015	144510359	144510367	TISS07	TISS11	0.9394951829561317	0.9328214
HfVbWpNuHYU	8	+	144510015	144510359	144510367	TISS11	TISS07	0.9240657651643353	0.9328214
HfVbWpNuHYU	8	+	144510015	144510359	144510367	TISS07	TISS02	0.9394951829561317	0.9375548
HfVbWpNuHYU	8	+	144510015	144510359	144510367	TISS02	TISS07	0.9123034336533365	0.87568074
HfVbWpNuHYU	8	+	144510015	144510359	144510367	TISS07	TISS00	0.9394951829561317	0.9320833
HfVbWpNuHYU	8	+	144510015	144510359	144510367	TISS00	TISS07	0.9546609211453803	0.82432055
HfVbWpNuHYU	8	+	144510015	144510359	144510367	TISS11	TISS02	0.9240657651643353	0.9375548
HfVbWpNuHYU	8	+	144510015	144510359	144510367	TISS02	TISS11	0.9123034336533365	0.87568074
HfVbWpNuHYU	8	+	144510015	144510359	144510367	TISS11	TISS00	0.9240657651643353	0.9320833
HfVbWpNuHYU	8	+	144510015	144510359	144510367	TISS00	TISS11	0.9546609211453803	0.82432055
HfVbWpNuHYU	8	+	144510015	144510359	144510367	TISS02	TISS00	0.9123034336533365	0.86511016
HfVbWpNuHYU	8	+	144510015	144510359	144510367	TISS00	TISS02	0.9546609211453803	0.9119669
Xb_MtuE8cWg	14	-	34533443	34529475	34529470	TISS07	TISS03	0.9989592884672753	0.12410682
5JXovQ1TAP4	14	-	58297954	58295811	58293926	TISS03	TISS14	0.3323358009135297	0.5927255
5JXovQ1TAP4	14	-	58297954	58295811	58293926	TISS14	TISS03	0.5264371602701368	0.23248434
5JXovQ1TAP4	14	-	58297954	58295811	58293926	TISS03	TISS11	0.3323358009135297	0.5927255
5JXovQ1TAP4	14	-	58297954	58295811	58293926	TISS11	TISS03	0.5439323742176705	0.23248434
5JXovQ1TAP4	14	-	58297954	58295811	58293926	TISS03	TISS02	0.3323358009135297	0.2779627
5JXovQ1TAP4	14	-	58297954	58295811	58293926	TISS02	TISS03	0.4248912679826029	0.22371607
5JXovQ1TAP4	14	-	58297954	58295811	58293926	TISS03	TISS00	0.3323358009135297	0.6900372
5JXovQ1TAP4	14	-	58297954	58295811	58293926	TISS00	TISS03	0.6551846088555665	0.19790912
5JXovQ1TAP4	14	-	58297954	58295811	58293926	TISS14	TISS11	0.5264371602701368	0.31647488
5JXovQ1TAP4	14	-	58297954	58295811	58293926	TISS11	TISS14	0.5439323742176705	0.31647488
5JXovQ1TAP4	14	-	58297954	58295811	58293926	TISS14	TISS02	0.5264371602701368	0.26435837
5JXovQ1TAP4	14	-	58297954	58295811	58293926	TISS02	TISS14	0.4248912679826029	0.23988314
5JXovQ1TAP4	14	-	58297954	58295811	58293926	TISS14	TISS00	0.5264371602701368	0.22405544
5JXovQ1TAP4	14	-	58297954	58295811	58293926	TISS00	TISS14	0.6551846088555665	0.21386933
5JXovQ1TAP4	14	-	58297954	58295811	58293926	TISS11	TISS02	0.5439323742176705	0.26435837
5JXovQ1TAP4	14	-	58297954	58295811	58293926	TISS02	TISS11	0.4248912679826029	0.23988314
5JXovQ1TAP4	14	-	58297954	58295811	58293926	TISS11	TISS00	0.5439323742176705	0.22405544
5JXovQ1TAP4	14	-	58297954	58295811	58293926	TISS00	TISS11	0.6551846088555665	0.21386933
5JXovQ1TAP4	14	-	58297954	58295811	58293926	TISS02	TISS00	0.4248912679826029	0.27639747
5JXovQ1TAP4	14	-	58297954	58295811	58293926	TISS00	TISS02	0.6551846088555665	0.20071429
zhNvSOVa1BI	8	-	85217385	85215037	85215134	TISS14	TISS11	0.0013711606737953057	0.00039511538
zhNvSOVa1BI	8	-	85217385	85215037	85215134	TISS11	TISS07	0.0016664159081574608	0.00039511538
37Bkb3u1dX0	8	-	140739017	140735455	140735286	TISS02	TISS11	0.9984374628260845	0.99025387
37Bkb3u1dX0	8	-	140739017	140735455	140735286	TISS00	TISS11	0.998114063733823	0.9901782
RwEWfnOc-rM	8	+	95035576	95036301	95036370	TISS03	TISS14	0.4828100674623768	0.059646938
RwEWfnOc-rM	8	+	95035576	95036301	95036370	TISS14	TISS03	0.5795263452914798	0.036562506
RwEWfnOc-rM	8	+	95035576	95036301	95036370	TISS03	TISS07	0.4828100674623768	0.059646938
RwEWfnOc-rM	8	+	95035576	95036301	95036370	TISS07	TISS03	0.3951836328763231	0.036562506
RwEWfnOc-rM	8	+	95035576	95036301	95036370	TISS03	TISS02	0.4828100674623768	0.042087726
RwEWfnOc-rM	8	+	95035576	95036301	95036370	TISS02	TISS03	0.557991513437058	0.029256709
RwEWfnOc-rM	8	+	95035576	95036301	95036370	TISS03	TISS00	0.4828100674623768	0.041773878
RwEWfnOc-rM	8	+	95035576	95036301	95036370	TISS00	TISS03	0.6571200638213004	0.010529712
RwEWfnOc-rM	8	+	95035576	95036301	95036370	TISS14	TISS07	0.5795263452914798	0.026205415
RwEWfnOc-rM	8	+	95035576	95036301	95036370	TISS07	TISS14	0.3951836328763231	0.026205415
RwEWfnOc-rM	8	+	95035576	95036301	95036370	TISS14	TISS02	0.5795263452914798	0.037608635
RwEWfnOc-rM	8	+	95035576	95036301	95036370	TISS02	TISS14	0.557991513437058	0.04008736
RwEWfnOc-rM	8	+	95035576	95036301	95036370	TISS14	TISS00	0.5795263452914798	0.026912304
RwEWfnOc-rM	8	+	95035576	95036301	95036370	TISS00	TISS14	0.6571200638213004	0.01302049
RwEWfnOc-rM	8	+	95035576	95036301	95036370	TISS07	TISS02	0.3951836328763231	0.037608635
RwEWfnOc-rM	8	+	95035576	95036301	95036370	TISS02	TISS07	0.557991513437058	0.04008736
RwEWfnOc-rM	8	+	95035576	95036301	95036370	TISS07	TISS00	0.3951836328763231	0.026912304
RwEWfnOc-rM	8	+	95035576	95036301	95036370	TISS00	TISS07	0.6571200638213004	0.01302049
RwEWfnOc-rM	8	+	95035576	95036301	95036370	TISS02	TISS00	0.557991513437058	0.021165619
RwEWfnOc-rM	8	+	95035576	95036301	95036370	TISS00	TISS02	0.6571200638213004	0.012241275
83UDFnop7WI	14	+	100831534	100834631	100834683	TISS02	TISS03	0.9989072348217997	0.78116375
RD9mURzuUj0	8	+	19824044	19824802	19824663	TISS11	TISS03	0.0018678810352006116	0.0009888597
RD9mURzuUj0	8	+	19824044	19824802	19824663	TISS02	TISS14	0.0012321407005672952	0.0011604197
RD9mURzuUj0	8	+	19824044	19824802	19824663	TISS00	TISS11	0.0017802425879995878	0.000628784
zPODCVXk-hI	8	-	11868000	11864463	11864483	TISS03	TISS14	0.001067366097997658	0.6521306
zPODCVXk-hI	8	-	11868000	11864463	11864483	TISS14	TISS11	0.0015964753806951156	0.2220247
FoYveEJXBw0	8	-	66922613	66922392	66922385	TISS03	TISS14	0.9983266968803397	0.95751673
FoYveEJXBw0	8	-	66922613	66922392	66922385	TISS14	TISS11	0.9987906694742761	0.852199
FoYveEJXBw0	8	-	66922613	66922392	66922385	TISS11	TISS14	0.9983613415091348	0.852199
FoYveEJXBw0	8	-	66922613	66922392	66922385	TISS14	TISS02	0.9987906694742761	0.76646847
FoYveEJXBw0	8	-	66922613	66922392	66922385	TISS11	TISS07	0.9983613415091348	0.852199
FoYveEJXBw0	8	-	66922613	66922392	66922385	TISS00	TISS07	0.9980005250504799	0.73848045
FoYveEJXBw0	8	-	66922613	66922392	66922385	TISS02	TISS00	0.998676252686581	0.9076402
15qi7MmON1w	14	-	24296508	24292784	24292701	TISS14	TISS07	0.9657460545193687	0.16899405
15qi7MmON1w	14	-	24296508	24292784	24292701	TISS07	TISS14	0.9525042730615839	0.16899405
15qi7MmON1w	14	-	24296508	24292784	24292701	TISS14	TISS11	0.9657460545193687	0.16899405
15qi7MmON1w	14	-	24296508	24292784	24292701	TISS11	TISS14	0.9090095732307417	0.16899405
15qi7MmON1w	14	-	24296508	24292784	24292701	TISS14	TISS02	0.9657460545193687	0.21337718
15qi7MmON1w	14	-	24296508	24292784	24292701	TISS02	TISS14	0.9755167074347524	0.13398075
15qi7MmON1w	14	-	24296508	24292784	24292701	TISS14	TISS00	0.9657460545193687	0.14829372
15qi7MmON1w	14	-	24296508	24292784	24292701	TISS00	TISS14	0.9616134603599086	0.11496336
15qi7MmON1w	14	-	24296508	24292784	24292701	TISS07	TISS11	0.9525042730615839	0.16899405
15qi7MmON1w	14	-	24296508	24292784	24292701	TISS11	TISS07	0.9090095732307417	0.16899405
15qi7MmON1w	14	-	24296508	24292784	24292701	TISS07	TISS02	0.9525042730615839	0.21337718
15qi7MmON1w	14	-	24296508	24292784	24292701	TISS02	TISS07	0.9755167074347524	0.13398075
15qi7MmON1w	14	-	24296508	24292784	24292701	TISS07	TISS00	0.9525042730615839	0.14829372
15qi7MmON1w	14	-	24296508	24292784	24292701	TISS00	TISS07	0.9616134603599086	0.11496336
15qi7MmON1w	14	-	24296508	24292784	24292701	TISS11	TISS02	0.9090095732307417	0.21337718
15qi7MmON1w	14	-	24296508	24292784	24292701	TISS02	TISS11	0.9755167074347524	0.13398075
15qi7MmON1w	14	-	24296508	24292784	24292701	TISS11	TISS00	0.9090095732307417	0.14829372
15qi7MmON1w	14	-	24296508	24292784	24292701	TISS00	TISS11	0.9616134603599086	0.11496336
15qi7MmON1w	14	-	24296508	24292784	24292701	TISS02	TISS00	0.9755167074347524	0.082549304
15qi7MmON1w	14	-	24296508	24292784	24292701	TISS00	TISS02	0.9616134603599086	0.12485182
nrYH3K9uf8U	8	+	38245950	38246232	38246183	TISS03	TISS02	0.0015798184349132259	0.019832712
I7wOtMCUZOY	14	+	103687211	103692358	103692359	TISS07	TISS11	0.9981121917268984	0.96124375
I7wOtMCUZOY	14	+	103687211	103692358	103692359	TISS07	TISS02	0.9981121917268984	0.9694401
djYLXu2WFwc	8	-	133545773	133499189	133499383	TISS14	TISS00	0.0018863827627683292	0.00078241405
8Bh6itICZUw	8	-	30082846	30074055	30074051	TISS03	TISS14	0.9372270886812926	0.94901186
8Bh6itICZUw	8	-	30082846	30074055	30074051	TISS14	TISS03	0.9624715318348351	0.97754294
8Bh6itICZUw	8	-	30082846	30074055	30074051	TISS03	TISS07	0.9372270886812926	0.94901186
8Bh6itICZUw	8	-	30082846	30074055	30074051	TISS07	TISS03	0.9780834548150362	0.97754294
8Bh6itICZUw	8	-	30082846	30074055	30074051	TISS03	TISS11	0.9372270886812926	0.94901186
8Bh6itICZUw	8	-	30082846	30074055	30074051	TISS11	TISS03	0.982367758186398	0.97754294
8Bh6itICZUw	8	-	30082846	30074055	30074051	TISS03	TISS02	0.9372270886812926	0.9448931
8Bh6itICZUw	8	-	30082846	30074055	30074051	TISS02	TISS03	0.976197136845178	0.97662467
8Bh6itICZUw	8	-	30082846	30074055	30074051	TISS03	TISS00	0.9372270886812926	0.9203613
8Bh6itICZUw	8	-	30082846	30074055	30074051	TISS00	TISS03	0.9780644832938901	0.97068775
8Bh6itICZUw	8	-	30082846	30074055	30074051	TISS14	TISS07	0.9624715318348351	0.9769348
8Bh6itICZUw	8	-	30082846	30074055	30074051	TISS07	TISS14	0.9780834548150362	0.9769348
8Bh6itICZUw	8	-	30082846	30074055	30074051	TISS14	TISS11	0.9624715318348351	0.9769348
8Bh6itICZUw	8	-	30082846	30074055	30074051	TISS11	TISS14	0.982367758186398	0.9769348
8Bh6itICZUw	8	-	30082846	30074055	30074051	TISS14	TISS02	0.9624715318348351	0.97684664
8Bh6itICZUw	8	-	30082846	30074055	30074051	TISS02	TISS14	0.976197136845178	0.9743861
8Bh6itICZUw	8	-	30082846	30074055	30074051	TISS14	TISS00	0.9624715318348351	0.9757161
8Bh6itICZUw	8	-	30082846	30074055	30074051	TISS00	TISS14	0.9780644832938901	0.9734938
8Bh6itICZUw	8	-	30082846	30074055	30074051	TISS07	TISS11	0.9780834548150362	0.9769348
8Bh6itICZUw	8	-	30082846	30074055	30074051	TISS11	TISS07	0.982367758186398	0.9769348
8Bh6itICZUw	8	-	30082846	30074055	30074051	TISS07	TISS02	0.9780834548150362	0.97684664
8Bh6itICZUw	8	-	30082846	30074055	30074051	TISS02	TISS07	0.976197136845178	0.9743861
8Bh6itICZUw	8	-	30082846	30074055	30074051	TISS07	TISS00	0.9780834548150362	0.9757161
8Bh6itICZUw	8	-	30082846	30074055	30074051	TISS00	TISS07	0.9780644832938901	0.9734938
8Bh6itICZUw	8	-	30082846	30074055	30074051	TISS11	TISS02	0.982367758186398	0.97684664
8Bh6itICZUw	8	-	30082846	30074055	30074051	TISS02	TISS11	0.976197136845178	0.9743861
8Bh6itICZUw	8	-	30082846	30074055	30074051	TISS11	TISS00	0.982367758186398	0.9757161
8Bh6itICZUw	8	-	30082846	30074055	30074051	TISS00	TISS11	0.9780644832938901	0.9734938
8Bh6itICZUw	8	-	30082846	30074055	30074051	TISS02	TISS00	0.976197136845178	0.97023994
8Bh6itICZUw	8	-	30082846	30074055	30074051	TISS00	TISS02	0.9780644832938901	0.9743861
tbvhy58qVk4	8	-	54010429	54002940	54003092	TISS02	TISS07	0.001372401449551342	0.32788345
f8ydAbyGPMY	14	-	58297954	58293926	58293793	TISS14	TISS03	0.9980208632347805	0.5505167
UzdblcIirrc	14	-	77448493	77444341	77444290	TISS14	TISS11	0.998918115077657	0.9832145
UzdblcIirrc	14	-	77448493	77444341	77444290	TISS07	TISS00	0.9981722607200335	0.9801673
ABCVxjwEwnE	14	+	39128348	39131957	39131772	TISS02	TISS03	0.0015441241471946005	0.0006589401
ABCVxjwEwnE	14	+	39128348	39131957	39131772	TISS00	TISS07	0.0017186440841146476	0.0007408056
4Vw9KHlI2No	14	-	23564045	23563856	23563949	TISS00	TISS11	0.001791216319410531	0.003260346
4Vw9KHlI2No	14	-	23564045	23563856	23563949	TISS02	TISS00	0.0011697525222733492	0.0034698907
syLrVs2zI18	8	+	11821878	11826023	11825999	TISS03	TISS02	0.0019614553008256166	0.02942358
yI_uVm8OKmE	14	+	35308088	35308913	35308774	TISS02	TISS11	0.0017529614857914534	0.00095846487
W9seZkkTQqA	14	-	36316692	36314915	36314936	TISS00	TISS11	0.0014179239336111176	0.023109278
W9seZkkTQqA	14	-	36316692	36314915	36314936	TISS02	TISS00	0.0019245758752251187	0.025178842
IodyQnt53Us	8	-	52668020	52661719	52661570	TISS02	TISS11	0.9985567638754677	0.99256825
IodyQnt53Us	8	-	52668020	52661719	52661570	TISS00	TISS02	0.998393758900676	0.9925103
Wy8U-syjRXw	14	-	52950411	52919356	52919339	TISS07	TISS03	0.9985177430466003	0.99371004
Wy8U-syjRXw	14	-	52950411	52919356	52919339	TISS11	TISS03	0.9985162281123813	0.99371004
Wy8U-syjRXw	14	-	52950411	52919356	52919339	TISS14	TISS02	0.9983034089795465	0.9939964
Wy8U-syjRXw	14	-	52950411	52919356	52919339	TISS11	TISS02	0.9985162281123813	0.9939964
OcV0mIjrnNY	14	+	92806963	92809299	92809383	TISS00	TISS07	0.9984687207402709	0.9950755
OcV0mIjrnNY	14	+	92806963	92809299	92809383	TISS02	TISS00	0.9984407835166869	0.99457306
JNfBaWqI5xs	14	+	22768171	22769790	22769796	TISS07	TISS14	0.9985035520090674	0.9729338
JNfBaWqI5xs	14	+	22768171	22769790	22769796	TISS11	TISS14	0.9984614655579913	0.9729338
JNfBaWqI5xs	14	+	22768171	22769790	22769796	TISS11	TISS02	0.9984614655579913	0.9720986
MzVuIyKCP5A	14	-	91800280	91799064	91798998	TISS07	TISS14	0.9982812268120227	0.9736447
vgT0V5RPQ8o	8	+	19817666	19818274	19818193	TISS14	TISS07	0.0015135173498030527	0.103748634
vgT0V5RPQ8o	8	+	19817666	19818274	19818193	TISS07	TISS11	0.0014240788841209712	0.103748634
vgT0V5RPQ8o	8	+	19817666	19818274	19818193	TISS11	TISS07	0.0010246631509772187	0.103748634
qJsG_FS3Rxk	14	+	49779806	49780212	49780214	TISS07	TISS03	0.9985584872432873	0.86726075
qJsG_FS3Rxk	14	+	49779806	49780212	49780214	TISS03	TISS11	0.9986856403281843	0.57397693
qJsG_FS3Rxk	14	+	49779806	49780212	49780214	TISS03	TISS00	0.9986856403281843	0.5873515
qJsG_FS3Rxk	14	+	49779806	49780212	49780214	TISS14	TISS02	0.9981797669874424	0.84632385
YV0-2Yg4ps4	14	+	91173439	91175933	91175748	TISS07	TISS11	0.0015416389781947471	0.0015188508
YV0-2Yg4ps4	14	+	91173439	91175933	91175748	TISS11	TISS02	0.001977984659767738	0.0008559007
CHJZISFsWzs	8	+	86458025	86461223	86461226	TISS02	TISS03	0.9989833973172324	0.69191384
TqxMZ8zyyY8	14	-	95202837	95196694	95196584	TISS03	TISS14	0.9989153623601676	0.9809125
TqxMZ8zyyY8	14	-	95202837	95196694	95196584	TISS14	TISS02	0.998456403441744	0.99304235
TqxMZ8zyyY8	14	-	95202837	95196694	95196584	TISS07	TISS11	0.9986923048808154	0.99178034
TqxMZ8zyyY8	14	-	95202837	95196694	95196584	TISS11	TISS02	0.9989162941418228	0.99304235
-Rjm3V72EOU	14	-	75022813	75018980	75019112	TISS00	TISS07	0.001400988649225494	0.0009362828
zW6TSZDmHJA	14	+	88609803	88610833	88610841	TISS03	TISS00	0.9982906549635747	0.19042274
zW6TSZDmHJA	14	+	88609803	88610833	88610841	TISS07	TISS00	0.99882316022604	0.17895588
WcfSKzO1wUk	14	+	22876372	22876688	22876716	TISS00	TISS03	0.9982664781448347	0.9601375
WcfSKzO1wUk	14	+	22876372	22876688	22876716	TISS07	TISS11	0.9980926039251171	0.9806919
-sC4cqhwS2k	14	+	64431639	64431786	64431827	TISS07	TISS00	0.9989185838724716	0.9917163
CzBqejGeziE	14	-	100353686	100346846	100346829	TISS11	TISS03	0.998797341120148	0.9920312
CzBqejGeziE	14	-	100353686	100346846	100346829	TISS14	TISS00	0.998583191321973	0.9928786
ieRGXCyuwYs	8	+	42318675	42319269	42319155	TISS14	TISS00	0.0017625849399909342	0.0017683518
ieRGXCyuwYs	8	+	42318675	42319269	42319155	TISS07	TISS02	0.0011343157180391957	0.0014437558
16NbovIkYZ8	8	+	144359065	144359183	144359187	TISS07	TISS02	0.9987532742266518	0.82796735
LKXnfhUYGcg	8	-	124508602	124508514	124508515	TISS02	TISS11	0.0012666202355438763	0.06097518
N7-os8iVL_E	8	+	144311601	144311699	144311765	TISS03	TISS11	0.9987861750637297	0.9626028
N7-os8iVL_E	8	+	144311601	144311699	144311765	TISS00	TISS07	0.9983790253655008	0.98340684
Qwv0F3E2Zfo	8	-	91021255	91020263	91020194	TISS07	TISS14	0.9986509191555726	0.4745703
Qwv0F3E2Zfo	8	-	91021255	91020263	91020194	TISS02	TISS14	0.9985725169112889	0.25146383
0Aset9x992U	14	-	105147325	105146724	105146788	TISS07	TISS11	0.0015491293992144265	0.11716747
Aul0e6VdiGY	14	+	24098387	24098474	24098511	TISS14	TISS00	0.9981618096245094	0.99135584
Aul0e6VdiGY	14	+	24098387	24098474	24098511	TISS02	TISS00	0.9982138175708578	0.9861514
4GDM6aUWGv8	14	+	102048669	102049439	102049475	TISS03	TISS00	0.9988292890929132	0.95013416
4GDM6aUWGv8	14	+	102048669	102049439	102049475	TISS00	TISS03	0.9984901147261795	0.98780584
4GDM6aUWGv8	14	+	102048669	102049439	102049475	TISS02	TISS14	0.9981601637132478	0.9862046
4GDM6aUWGv8	14	+	102048669	102049439	102049475	TISS00	TISS02	0.9984901147261795	0.9877587
BbzJ6ZsMozI	8	-	143984543	143984431	143984358	TISS00	TISS07	0.9982297925596146	0.95846003
LCiz-3c00gQ	14	+	103339803	103340426	103340403	TISS02	TISS00	0.001834058866027891	0.015906392
LCiz-3c00gQ	14	+	103339803	103340426	103340403	TISS00	TISS02	0.001026931988255861	0.016979992
HjxMjPx8trk	8	+	19822520	19823300	19823387	TISS11	TISS03	0.9982118340186664	0.9692078
PhFa7MkAPmo	8	-	133254538	133250543	133250460	TISS03	TISS07	0.9983388119305862	0.9851576
PhFa7MkAPmo	8	-	133254538	133250543	133250460	TISS02	TISS14	0.9986801338558872	0.99262565
PhFa7MkAPmo	8	-	133254538	133250543	133250460	TISS00	TISS02	0.9981081595146242	0.99002504
2Ndt_7DONi0	14	+	99501413	99502206	99502231	TISS03	TISS11	0.998831135748676	0.7140302
2Ndt_7DONi0	14	+	99501413	99502206	99502231	TISS03	TISS02	0.998831135748676	0.78825736
2Ndt_7DONi0	14	+	99501413	99502206	99502231	TISS14	TISS02	0.998351077628898	0.9487276
2Ndt_7DONi0	14	+	99501413	99502206	99502231	TISS00	TISS02	0.9985025161814993	0.89423656
-adJXunitsA	8	-	94491577	94490082	94490172	TISS00	TISS07	0.001857445757855564	0.0013096057
Z4aHqMU6EWM	8	-	143581228	143581154	143581136	TISS11	TISS14	0.9980526148458199	0.98866826
tJkzquNW5iI	8	+	143560771	143561001	143560860	TISS00	TISS02	0.0017504858144279658	0.0017891593
1NstIHC__CU	14	+	58223856	58230398	58230400	TISS03	TISS14	0.9980247268770529	0.5099398
1NstIHC__CU	14	+	58223856	58230398	58230400	TISS07	TISS14	0.9986534228168217	0.66345096
1NstIHC__CU	14	+	58223856	58230398	58230400	TISS14	TISS02	0.9981468609782125	0.6659539
1NstIHC__CU	14	+	58223856	58230398	58230400	TISS00	TISS14	0.9986020575997643	0.6307987
fOmHLuO-z3Y	8	-	99891907	99887618	99887617	TISS02	TISS14	0.9986777966814674	0.5247752
lNA8fTMkvF4	8	-	41943747	41943000	41943005	TISS11	TISS00	0.0010927057630925165	0.0089161275
e_MJnWp7BpY	14	+	24304277	24304492	24304569	TISS07	TISS14	0.9981693965786772	0.9814889
FLdJ7IJw-uA	14	-	87968334	87965629	87965623	TISS03	TISS14	0.9985706301869545	0.7246755
FLdJ7IJw-uA	14	-	87968334	87965629	87965623	TISS07	TISS14	0.9988304035747947	0.7514658
FLdJ7IJw-uA	14	-	87968334	87965629	87965623	TISS07	TISS02	0.9988304035747947	0.7744129
XUpgNghT0b4	8	-	102280393	102279208	102279166	TISS03	TISS11	0.9984144767785537	0.9430336
XUpgNghT0b4	8	-	102280393	102279208	102279166	TISS07	TISS14	0.9980427255446448	0.98667485
JfKwF8VTw9k	14	-	24211679	24211592	24211609	TISS03	TISS00	0.0011962319239273652	0.03321117
JfKwF8VTw9k	14	-	24211679	24211592	24211609	TISS00	TISS03	0.0015301803689268991	0.04185213
JfKwF8VTw9k	14	-	24211679	24211592	24211609	TISS07	TISS11	0.001568677597101375	0.05165378
IfX3KbgsrC8	8	+	28113173	28129501	28129318	TISS07	TISS03	0.0017206372798392782	0.039490405
-yL2yA7VTpA	14	-	105855905	105855815	105855668	TISS14	TISS02	0.9987388254266565	0.9953544
x5Vb0EYyG4o	14	+	22770909	22771017	22771021	TISS14	TISS03	0.9984485446506342	0.89423656
x5Vb0EYyG4o	14	+	22770909	22771017	22771021	TISS03	TISS11	0.9988584968316604	0.57170683
x5Vb0EYyG4o	14	+	22770909	22771017	22771021	TISS03	TISS02	0.9988584968316604	0.664758
x5Vb0EYyG4o	14	+	22770909	22771017	22771021	TISS14	TISS07	0.9984485446506342	0.89478946
x5Vb0EYyG4o	14	+	22770909	22771017	22771021	TISS11	TISS02	0.9984326864273448	0.9020933
hOB9DKqQedU	8	-	100715461	100713181	100713133	TISS07	TISS03	0.9986230198392448	0.99575186
sizPYc_skLI	8	+	144138607	144138714	144138682	TISS00	TISS14	0.0016636786400684822	0.005281334
sizPYc_skLI	8	+	144138607	144138714	144138682	TISS02	TISS11	0.0017939579063005993	0.007968815
kakoQwvP1Fo	14	-	35686541	35685145	35684974	TISS02	TISS14	0.9983476521030366	0.9696707
bIP3uWVrjxk	8	-	18071299	18069878	18069816	TISS02	TISS03	0.9980260681228875	0.9827572
0jOQQbOGypY	8	-	143840106	143840030	143840029	TISS02	TISS00	0.9986003783630703	0.5461633
