ID	Chr	Strand	Exon_start	Exon_end	Tissue	Change_case	Label	TrASPr_pred	Pangolin_pred	SpliceAI_pred	SpliceTF_pred
fyQ7LUjUhvk	chr7	-	44116115	44116272	Heart_Atrial_Appendage	True	0.9584582194206426	0.93674946	0.9138092	0.9842021	0.9847849905490875
NLnlcRZ4qxc	chr3	-	161089944	161090062	Heart_Atrial_Appendage	True	0.13909711658298482	0.040464837	0.00069431623	0.009407149	0.46002838015556335
NLnlcRZ4qxc	chr3	-	161089944	161090062	Brain_Cerebellum	True	0.3851886301505739	0.19744445	0.0008070689	0.009407149	0.4240267425775528
VwgXsOozbKg	chr3	-	197699187	197699231	Brain_Cerebellum	False	0.9158743417370082	0.9787533	0.04783688	0.022179212	0.13972743600606918
czgabMaaGY8	chr1	-	16989887	16990003	Brain_Cerebellum	False	0.8247688616193711	0.921499	0.9086088	0.99564	0.9612584710121155
5psiOse7tnE	chr1	-	19149763	19149795	Brain_Cerebellum	False	0.77325	0.8097278	0.7158424	0.568567	0.6279027163982391
I_yzIkou8Sw	chr1	+	46000959	46000979	Brain_Cerebellum	False	0.9354752362978158	0.71869314	0.04999908	0.023437735	0.22304868698120117
nKgQm32mo_M	chr3	+	9943675	9944095	Liver	True	0.1973329983454314	0.29930994	0.0016333975	0.06105746	0.044525155797600746
nKgQm32mo_M	chr3	+	9943675	9944095	Heart_Atrial_Appendage	True	0.019546145114502898	0.15533456	0.0012939277	0.06105746	0.0676692146807909
Mv2Eo11NAVc	chr3	+	193617784	193617837	Heart_Atrial_Appendage	False	0.1411453637733766	0.24762337	0.7956759	0.9438821	0.8224004209041595
Mv2Eo11NAVc	chr3	+	193617784	193617837	Brain_Cerebellum	False	0.07462883627175523	0.3769671	0.5010229	0.9438821	0.7278214693069458
8pk7f925gDs	chr1	-	53889244	53889463	Liver	False	0.565638056680162	0.061875988	0.008541664	0.076615416	0.3058062195777893
IyWDUQTVUxg	chr1	-	220018126	220018146	Brain_Cerebellum	False	0.69645	0.6408606	0.014924819	0.03916447	0.023218967020511627
IroaUBC6R14	chr3	-	38126162	38126341	Liver	False	0.9795150760041794	0.9785903	0.8525171	0.92861307	0.6000316888093948
MzQsvXFCABI	chr9	-	131650129	131650242	Brain_Cerebellum	True	0.426738215104203	0.32477057	0.21190634	0.2048231	0.4494771510362625
MzQsvXFCABI	chr9	-	131650129	131650242	Heart_Atrial_Appendage	True	0.5872611883045452	0.19375686	0.29478768	0.2048231	0.8698590099811554
Rolrhfgyv-A	chr7	-	111735054	111735167	Brain_Cerebellum	True	0.6976138872069461	0.753648	0.9078496	0.9641741	0.8824052512645721
Rolrhfgyv-A	chr7	-	111735054	111735167	Heart_Atrial_Appendage	True	0.9793983544356166	0.91367656	0.88075304	0.9641741	0.9566614031791687
Rolrhfgyv-A	chr7	-	111735054	111735167	Liver	True	0.9837766660188695	0.90894175	0.67814136	0.9641741	0.7913614511489868
WlHLm5fGihM	chr1	-	145895280	145895393	Brain_Cerebellum	False	0.9837417642016162	0.86938226	0.77632856	0.58529687	0.8930836021900177
psnilyQFm0c	chr3	+	14468088	14468212	Heart_Atrial_Appendage	False	0.8239471022128557	0.8626991	0.6705233	0.81860495	0.8599734008312225
pmH9XIIIIC0	chr5	-	151110627	151110644	Brain_Cerebellum	True	0.9154714254868537	0.9513234	0.6612899	0.7113758	0.7209804058074951
pmH9XIIIIC0	chr5	-	151110627	151110644	Liver	True	0.6860369016623273	0.12592277	0.3039826	0.7113758	0.5205645114183426
pmH9XIIIIC0	chr5	-	151110627	151110644	Heart_Atrial_Appendage	True	0.8657860360360361	0.5939626	0.46577263	0.7113758	0.8953636586666107
wll6TEeOqC8	chr9	+	137215407	137215521	Brain_Cerebellum	False	0.7467952823093509	0.8929365	0.47656018	0.76072246	0.926478773355484
btSIxe_7HgM	chr1	-	92286490	92286592	Brain_Cerebellum	False	0.8236099711503786	0.8474635	0.58301145	0.22636238	0.780065506696701
5nEkWonJhgI	chr5	+	122452925	122452995	Brain_Cerebellum	False	0.39617225576935305	0.54389304	0.813773	0.80646956	0.5434973835945129
FZLcNbdGkos	chr9	+	93111879	93111938	Liver	True	0.9678975757717025	0.9807288	0.8233072	0.98572004	0.9014794528484344
FZLcNbdGkos	chr9	+	93111879	93111938	Heart_Atrial_Appendage	True	0.6872981015971805	0.9728308	0.7856366	0.98572004	0.9602206647396088
2KGClvF1Grk	chr3	+	48450493	48450575	Brain_Cerebellum	False	0.26244999999999996	0.018941708	0.011457192	0.4601484	0.17521797120571136
MNP-6E6DRf0	chr1	-	16632607	16632769	Heart_Atrial_Appendage	True	0.04823314687158222	0.044348583	0.019261649	0.62198174	0.1746600866317749
MNP-6E6DRf0	chr1	-	16632607	16632769	Liver	True	0.2507277666935418	0.044680867	0.068006136	0.62198174	0.14815564453601837
MNP-6E6DRf0	chr1	-	16632607	16632769	Brain_Cerebellum	True	0.16831871773158788	0.045015533	0.036488682	0.62198174	0.1796741969883442
P1U4edVTczk	chr5	-	34004574	34004734	Brain_Cerebellum	True	0.7895447699168863	0.9658996	0.9263242	0.95416164	0.9082055389881134
P1U4edVTczk	chr5	-	34004574	34004734	Liver	True	0.9535351581938715	0.96518475	0.918149	0.95416164	0.8752140700817108
MGQb7DBGDiE	chr9	+	128102080	128102115	Brain_Cerebellum	True	0.4794885131668318	0.9084556	0.6916134	0.8894003	0.8420695960521698
MGQb7DBGDiE	chr9	+	128102080	128102115	Heart_Atrial_Appendage	True	0.01700572793489787	0.522522	0.53317815	0.8894003	0.8924614191055298
MGQb7DBGDiE	chr9	+	128102080	128102115	Liver	True	0.017198030176646006	0.04200906	0.29628736	0.8894003	0.6423781514167786
HcZPfUYu7P4	chr1	+	182855577	182855713	Heart_Atrial_Appendage	False	0.1602252092923753	0.11576065	0.24742755	0.9487114	0.8574573695659637
HcZPfUYu7P4	chr1	+	182855577	182855713	Brain_Cerebellum	False	0.2648797876433278	0.13683893	0.23810008	0.9487114	0.8228084743022919
LItOEYvLaVs	chr1	+	51669434	51669512	Brain_Cerebellum	False	0.6605349593495935	0.93980294	0.9205796	0.98607314	0.8128325939178467
LItOEYvLaVs	chr1	+	51669434	51669512	Heart_Atrial_Appendage	False	0.7812018218623482	0.937783	0.91018546	0.98607314	0.9654043614864349
LItOEYvLaVs	chr1	+	51669434	51669512	Liver	False	0.8048050947260625	0.9152046	0.87576854	0.98607314	0.809211790561676
DoBRUg-caWk	chr1	+	203075968	203076076	Heart_Atrial_Appendage	True	0.21939597319191145	0.4455597	0.5069437	0.77400213	0.8800008296966553
DoBRUg-caWk	chr1	+	203075968	203076076	Brain_Cerebellum	True	0.5844951286018086	0.94844174	0.6316923	0.77400213	0.8217807412147522
7T1SrHWre1Q	chr3	-	129396217	129396420	Brain_Cerebellum	False	0.7090877711293941	0.9806919	0.040429663	0.5161711	0.3154720962047577
7PQRFT_6EFg	chr9	+	35401951	35402007	Brain_Cerebellum	True	0.7853197125489055	0.93868846	0.52624905	0.8246207	0.8827655613422394
7PQRFT_6EFg	chr9	+	35401951	35402007	Heart_Atrial_Appendage	True	0.023235812872302933	0.8550057	0.44262657	0.8246207	0.9016143977642059
EGw2FsYWHJI	chr1	+	45690974	45691110	Heart_Atrial_Appendage	True	0.8894499476613226	0.4140101	0.010005362	0.4850716	0.8645369708538055
EGw2FsYWHJI	chr1	+	45690974	45691110	Brain_Cerebellum	True	0.6689145983815352	0.20673385	0.011370805	0.4850716	0.4966682940721512
EGw2FsYWHJI	chr1	+	45690974	45691110	Liver	True	0.809435302695122	0.30125925	0.029379154	0.4850716	0.4331522583961487
c0_ycnJAZps	chr7	+	74372932	74373036	Brain_Cerebellum	False	0.880734907388561	0.9053223	0.6913112	0.8294861	0.674976110458374
z8ub4cxe3wA	chr5	-	150403121	150403312	Brain_Cerebellum	False	0.23152558259523787	0.9020933	0.83831465	0.9864767	0.8602133393287659
z8ub4cxe3wA	chr5	-	150403121	150403312	Heart_Atrial_Appendage	False	0.19946337464898112	0.5016947	0.7702056	0.9864767	0.8563923835754395
z8ub4cxe3wA	chr5	-	150403121	150403312	Liver	False	0.2050216042114401	0.7866228	0.65575063	0.9864767	0.8038637638092041
10Ur9cXTcBQ	chr9	+	93300051	93300149	Brain_Cerebellum	True	0.6238585710537368	0.84645087	0.8196327	0.71399754	0.31791206332854927
10Ur9cXTcBQ	chr9	+	93300051	93300149	Heart_Atrial_Appendage	True	0.9804059516786108	0.16132024	0.726555	0.71399754	0.5204411409795284
Ojw6QkHAPto	chr1	+	237726273	237726308	Brain_Cerebellum	True	0.012613328761823828	0.67854	0.0038652043	0.03421085	0.18309712018526625
Ojw6QkHAPto	chr1	+	237726273	237726308	Heart_Atrial_Appendage	True	0.9732223281588781	0.8097278	0.13439663	0.03421085	0.17764762492879527
3Hyk6MTe1Yw	chr3	+	50104248	50104308	Heart_Atrial_Appendage	False	0.9571351006608074	0.8098782	0.8903698	0.86199397	0.9767895936965942
3Hyk6MTe1Yw	chr3	+	50104248	50104308	Brain_Cerebellum	False	0.8485611012515003	0.7744129	0.81307256	0.86199397	0.921774685382843
3Hyk6MTe1Yw	chr3	+	50104248	50104308	Liver	False	0.8565008291353806	0.9342753	0.880805	0.86199397	0.881992906332016
cDvaYa7KZNg	chr3	+	57925845	57925934	Heart_Atrial_Appendage	False	0.5091538175519281	0.43206343	0.58864105	0.728495	0.9404273927211761
vKvkazhq6Gc	chr1	-	224326391	224326464	Brain_Cerebellum	False	0.5044710373744694	0.92563426	0.88783205	0.7966198	0.9269698262214661
Uypxf3S1WQM	chr3	-	65359064	65359152	Liver	True	0.021549443839319046	0.12517229	0.013335246	0.37522548	0.4733733981847763
Uypxf3S1WQM	chr3	-	65359064	65359152	Brain_Cerebellum	True	0.8203263449010161	0.97029626	0.708293	0.37522548	0.7758645713329315
6gGuZNqpJg8	chr3	-	43090488	43090609	Heart_Atrial_Appendage	False	0.4783041130269077	0.8057851	0.15440181	0.22186148	0.4574766904115677
6gGuZNqpJg8	chr3	-	43090488	43090609	Brain_Cerebellum	False	0.46230034951666565	0.8964329	0.17974895	0.22186148	0.4493679106235504
dT54e8Qj6mI	chr3	-	197691074	197691148	Brain_Cerebellum	False	0.2336508561909137	0.7044652	0.009119707	0.09177214	0.34503818303346634
CA1ibG2EHKs	chr1	+	201834954	201835064	Brain_Cerebellum	False	0.35714999999999997	0.6991517	0.46295673	0.3040612	0.6809757649898529
JE2r878pRKA	chr3	-	171139470	171139556	Brain_Cerebellum	False	0.9729257287135644	0.9559813	0.9200838	0.9699912	0.9256839156150818
Ksjwo1oVQqg	chr9	-	95186501	95186645	Brain_Cerebellum	False	0.3055713057715923	0.28957254	0.26577142	0.1633472	0.7829656600952148
Q0AT-8Z4LtU	chr7	-	103327332	103327378	Heart_Atrial_Appendage	False	0.08641538076480174	0.4677572	0.22871268	0.7793593	0.7352965474128723
Q0AT-8Z4LtU	chr7	-	103327332	103327378	Liver	False	0.1283174882013634	0.5173271	0.35247773	0.7793593	0.1927984058856964
z1OLfMOyecM	chr1	+	207790253	207790345	Heart_Atrial_Appendage	True	0.5182819107475191	0.8264319	0.011531767	0.08176412	0.6102381348609924
z1OLfMOyecM	chr1	+	207790253	207790345	Brain_Cerebellum	True	0.3631510643031727	0.91413754	0.036582556	0.08176412	0.5888397097587585
_QTsUfMCfTo	chr9	+	732378	732617	Brain_Cerebellum	True	0.6542402250057751	0.84169555	0.9380925	0.9903077	0.9224729537963867
_QTsUfMCfTo	chr9	+	732378	732617	Liver	True	0.969007953099853	0.94240075	0.8876861	0.9903077	0.8720247447490692
PWTNZGidabU	chr9	+	128790735	128790775	Brain_Cerebellum	False	0.9584403451930961	0.5152769	0.8832923	0.9170772	0.9134297370910645
PWTNZGidabU	chr9	+	128790735	128790775	Heart_Atrial_Appendage	False	0.9277949804057859	0.6097566	0.8557211	0.9170772	0.955134928226471
F8LJaIO2PrI	chr9	-	124929216	124929290	Brain_Cerebellum	False	0.8674062624254474	0.9305845	0.90893286	0.9832188	0.6256976425647736
8rerSxoaQNY	chr3	+	113607041	113607114	Brain_Cerebellum	False	0.4534852431393934	0.9698426	0.9357392	0.9877925	0.9113796949386597
QPLH97IkfEM	chr9	+	70286746	70286879	Brain_Cerebellum	False	0.23095000000000002	0.1337543	0.012115795	0.32050464	0.06575019285082817
E89nYP6LM3k	chr3	-	37072790	37072882	Heart_Atrial_Appendage	True	0.9511825444868433	0.88875884	0.8170263	0.8931271	0.9590566754341125
E89nYP6LM3k	chr3	-	37072790	37072882	Brain_Cerebellum	True	0.1360975933017109	0.87125593	0.8029029	0.8931271	0.9260377883911133
SaTqvmmzSC8	chr1	+	150504632	150504733	Heart_Atrial_Appendage	True	0.7768269687563044	0.9647889	0.6285845	0.6946208	0.9504203796386719
SaTqvmmzSC8	chr1	+	150504632	150504733	Liver	True	0.9669683807899612	0.9747251	0.58804595	0.6946208	0.7528076767921448
SaTqvmmzSC8	chr1	+	150504632	150504733	Brain_Cerebellum	True	0.9089377087892749	0.9273633	0.77061856	0.6946208	0.8329608738422394
8dXLZvlga4E	chr3	+	4653842	4653886	Brain_Cerebellum	False	0.5211608675403002	0.84959716	0.8902868	0.91939557	0.9514060020446777
Cw7gtHrM2pk	chr3	-	52441819	52441909	Brain_Cerebellum	False	0.7672	0.909907	0.9444335	0.99220335	0.9613052010536194
qsujEhpnBgc	chr1	-	21893589	21893663	Heart_Atrial_Appendage	False	0.19269999999999998	0.8996516	0.82774323	0.9701358	0.9345855712890625
d6TGlR8tPf0	chr9	-	98772156	98772338	Brain_Cerebellum	False	0.16221763134212946	0.20561503	0.009596144	0.30808425	0.4364476054906845
ODZnczkIufQ	chr1	-	201362386	201362394	Heart_Atrial_Appendage	False	0.9764964683453095	0.659734	0.15918258	0.65936404	0.5491232872009277
x7G62iXApYk	chr7	-	149621046	149621172	Brain_Cerebellum	False	0.79355	0.9465967	0.9035044	0.9700147	0.9542864561080933
mWd8RkiUg7c	chr5	-	178617344	178617434	Brain_Cerebellum	False	0.823088536369397	0.8597815	0.3371664	0.1985284	0.7847684621810913
mWd8RkiUg7c	chr5	-	178617344	178617434	Heart_Atrial_Appendage	False	0.8230922025494631	0.66443145	0.42624077	0.1985284	0.7892687320709229
hqcOS9Yl2Oo	chr7	-	96234802	96234917	Liver	False	0.9035091001820037	0.95013416	0.8488533	0.9859826	0.9434638023376465
vHztW34YJYs	chr3	-	62481723	62481869	Brain_Cerebellum	True	0.5961000000000001	0.90958625	0.6943038	0.13739625	0.5026781111955643
vHztW34YJYs	chr3	-	62481723	62481869	Heart_Atrial_Appendage	True	0.21715	0.76383626	0.22351567	0.13739625	0.6702348589897156
oz7S-y3zeOk	chr7	-	92244002	92244149	Brain_Cerebellum	False	0.5400015353124503	0.8645393	0.0008346428	0.08822147	0.0783697608858347
o1ZDDWlbGQQ	chr1	+	181052235	181052510	Heart_Atrial_Appendage	False	0.19710632672927275	0.73392886	0.50634754	0.8101529	0.8202160894870758
uZ4sG5BtY3o	chr1	+	203702044	203702079	Heart_Atrial_Appendage	False	0.4452704303568447	0.8183016	0.85468924	0.96489286	0.9284985661506653
WhYp2GZsMuw	chr1	-	151889983	151890214	Heart_Atrial_Appendage	False	0.8023939646380733	0.038178273	0.00032671512	0.22281137	0.07689519599080086
IPWuKataWTE	chr3	+	113615063	113615077	Brain_Cerebellum	False	0.9846496628566702	0.953188	0.8051599	0.84053963	0.6465815305709839
YwfpSM1Cq4g	chr7	+	76283524	76283621	Brain_Cerebellum	True	0.0014193049677182793	0.092359796	0.2742777	0.6087645	0.143004409968853
YwfpSM1Cq4g	chr7	+	76283524	76283621	Heart_Atrial_Appendage	True	0.8337601372307268	0.18242553	0.2184465	0.6087645	0.22915195673704147
4VyXD4nQBT4	chr9	+	113368259	113368383	Brain_Cerebellum	False	0.768896002947502	0.8641959	0.60345256	0.39049643	0.5900229960680008
Y0Yh9Nd1zIo	chr7	-	100629253	100629372	Brain_Cerebellum	True	0.7906447066711464	0.9242787	0.47994334	0.8222879	0.7589378952980042
Y0Yh9Nd1zIo	chr7	-	100629253	100629372	Liver	True	0.9928789711938042	0.9554855	0.5072722	0.8222879	0.6935068666934967
KCo1GZPt1uE	chr5	+	103028185	103028238	Brain_Cerebellum	False	0.9627614011188382	0.745954	0.5495938	0.96492136	0.8709905445575714
KCo1GZPt1uE	chr5	+	103028185	103028238	Heart_Atrial_Appendage	False	0.9726490180751848	0.90878	0.5026644	0.96492136	0.9754694998264313
6RiL9pBXi5g	chr9	+	136804762	136804816	Heart_Atrial_Appendage	True	0.978432914813169	0.9180404	0.47083312	0.9458202	0.9403493702411652
6RiL9pBXi5g	chr9	+	136804762	136804816	Brain_Cerebellum	True	0.8191964186487094	0.83801806	0.35534304	0.9458202	0.6832781732082367
5wK23NBPmoY	chr1	+	10137067	10137205	Heart_Atrial_Appendage	False	0.9744598733636287	0.9686789	0.8908312	0.9374585	0.9846055507659912
5wK23NBPmoY	chr1	+	10137067	10137205	Brain_Cerebellum	False	0.9222568412323096	0.966028	0.9061427	0.9374585	0.9195569455623627
5wK23NBPmoY	chr1	+	10137067	10137205	Liver	False	0.970927852787197	0.9749646	0.8673013	0.9374585	0.895258367061615
L9VuQdsJ_kI	chr3	+	128264617	128264781	Heart_Atrial_Appendage	False	0.9104864279504956	0.9601375	0.6271831	0.8750183	0.927223265171051
L9VuQdsJ_kI	chr3	+	128264617	128264781	Brain_Cerebellum	False	0.9079874849028191	0.8663589	0.7055162	0.8750183	0.8001500964164734
L9VuQdsJ_kI	chr3	+	128264617	128264781	Liver	False	0.9872443849974775	0.9717254	0.5410884	0.8750183	0.6733049750328064
DnUbAj-8A6Q	chr3	-	195882445	195882527	Liver	False	0.06278420755605296	0.08064661	0.070338316	0.41036215	0.18926933780312538
DnUbAj-8A6Q	chr3	-	195882445	195882527	Heart_Atrial_Appendage	False	0.04768205309003671	0.04922211	0.019163156	0.41036215	0.5314756631851196
GJ_rSKedKsY	chr1	-	33021367	33021461	Brain_Cerebellum	False	0.9947763692755934	0.8784186	0.9315318	0.9950269	0.960909903049469
GJ_rSKedKsY	chr1	-	33021367	33021461	Liver	False	0.9574276772115953	0.9628132	0.92513067	0.9950269	0.9498091340065002
GJ_rSKedKsY	chr1	-	33021367	33021461	Heart_Atrial_Appendage	False	0.9812567532931487	0.9516839	0.9417144	0.9950269	0.9722033143043518
x5L6OWd4wP8	chr7	+	97136388	97136467	Heart_Atrial_Appendage	False	0.012650478590257537	0.86293024	0.598157	0.41454005	0.9550479650497437
x5L6OWd4wP8	chr7	+	97136388	97136467	Brain_Cerebellum	False	0.01841445716764247	0.6811968	0.5087349	0.41454005	0.9200396537780762
x5L6OWd4wP8	chr7	+	97136388	97136467	Liver	False	0.0290036626710789	0.7168137	0.60068965	0.41454005	0.8773647844791412
HhdXS262464	chr3	+	45735235	45735373	Heart_Atrial_Appendage	False	0.9659450618899064	0.95814794	0.80225277	0.8930351	0.9576536118984222
DYzmTMBgeSc	chr3	+	12568875	12569003	Brain_Cerebellum	False	0.9583441424834093	0.87037706	0.90499574	0.98980427	0.9296037554740906
DYzmTMBgeSc	chr3	+	12568875	12569003	Heart_Atrial_Appendage	False	0.9502644404037401	0.88523525	0.87265235	0.98980427	0.9753714501857758
bSr09b__lRE	chr1	+	51748369	51748398	Brain_Cerebellum	False	0.936786594340517	0.783823	0.9243156	0.9654072	0.8730732798576355
bSr09b__lRE	chr1	+	51748369	51748398	Liver	False	0.9656127874194367	0.961171	0.88334644	0.9654072	0.848851889371872
bSr09b__lRE	chr1	+	51748369	51748398	Heart_Atrial_Appendage	False	0.9834632413197664	0.9092645	0.8859518	0.9654072	0.9780819118022919
eahcWWo7eBA	chr3	-	139385004	139385200	Liver	False	0.08838456535217432	0.021125194	0.0036387288	0.11109052	0.3708941489458084
eahcWWo7eBA	chr3	-	139385004	139385200	Brain_Cerebellum	False	0.046484515482307025	0.013902059	0.0050427243	0.11109052	0.45936037600040436
eahcWWo7eBA	chr3	-	139385004	139385200	Heart_Atrial_Appendage	False	0.0523717326382436	0.012771867	0.0054784175	0.11109052	0.44330041110515594
IyCGOglWb_U	chr3	-	47658558	47658736	Brain_Cerebellum	False	0.02626447690095276	0.013902059	0.01777915	0.40950775	0.2654801979660988
IyCGOglWb_U	chr3	-	47658558	47658736	Heart_Atrial_Appendage	False	0.05886184118263686	0.011777843	0.007321451	0.40950775	0.7557222545146942
nzgEWH1ClPU	chr3	+	38242743	38242778	Heart_Atrial_Appendage	False	0.9803112184152485	0.96995664	0.79493797	0.96889657	0.9572857916355133
nzgEWH1ClPU	chr3	+	38242743	38242778	Brain_Cerebellum	False	0.9928627726790356	0.91181	0.7695033	0.96889657	0.9500110149383545
_1PaCTO_bV0	chr1	+	161158121	161158211	Heart_Atrial_Appendage	False	0.9394206499276201	0.97788346	0.8898834	0.82105005	0.9256429374217987
_1PaCTO_bV0	chr1	+	161158121	161158211	Brain_Cerebellum	False	0.9475291360350356	0.94994867	0.9018958	0.82105005	0.9265795052051544
_1PaCTO_bV0	chr1	+	161158121	161158211	Liver	False	0.9772552370601357	0.98080254	0.90218097	0.82105005	0.8914572894573212
qIYXKqhcXIM	chr3	-	125489408	125489463	Liver	False	0.9774303585688373	0.9493885	0.8793424	0.8083967	0.9362189471721649
qIYXKqhcXIM	chr3	-	125489408	125489463	Heart_Atrial_Appendage	False	0.9616954585137372	0.94261247	0.8828459	0.8083967	0.9769188463687897
8HlRBdWbPDM	chr1	-	156266541	156266678	Brain_Cerebellum	False	0.943323856674427	0.92709976	0.8577162	0.98331153	0.9292147755622864
8HlRBdWbPDM	chr1	-	156266541	156266678	Heart_Atrial_Appendage	False	0.9201060897389162	0.9659639	0.87579805	0.98331153	0.9804508090019226
8HlRBdWbPDM	chr1	-	156266541	156266678	Liver	False	0.9782621247113163	0.97562337	0.7954119	0.98331153	0.9259495139122009
OU2Dz0Zsjj0	chr1	-	155776395	155776481	Brain_Cerebellum	False	0.9679404029101759	0.92879725	0.93552196	0.99466115	0.9051864147186279
OU2Dz0Zsjj0	chr1	-	155776395	155776481	Heart_Atrial_Appendage	False	0.9521876429631875	0.9517737	0.9353076	0.99466115	0.9688738286495209
ReSi2zP_DtA	chr3	-	47510184	47510254	Brain_Cerebellum	False	0.8707138407061481	0.9468921	0.7496475	0.90751857	0.9179517924785614
ReSi2zP_DtA	chr3	-	47510184	47510254	Liver	False	0.9779437466790692	0.9583042	0.73440635	0.90751857	0.8969193398952484
ReSi2zP_DtA	chr3	-	47510184	47510254	Heart_Atrial_Appendage	False	0.9541182957480461	0.9535353	0.691815	0.90751857	0.970602810382843
pJX0XbstZL0	chr9	+	34216674	34216789	Liver	False	0.030610711233962678	0.058560826	0.012016704	0.04364455	0.3796442300081253
pJX0XbstZL0	chr9	+	34216674	34216789	Heart_Atrial_Appendage	False	0.05088750731083225	0.06301947	0.011168601	0.04364455	0.7190567851066589
JjaMtoSiqFo	chr5	+	69373830	69374087	Brain_Cerebellum	False	0.9643710688679339	0.9755769	0.89025295	0.9919244	0.9259016215801239
BCJ_RnBu99Q	chr1	-	52898580	52898754	Brain_Cerebellum	False	0.046184660376641616	0.054903854	0.0015035996	0.09570058	0.13845065236091614
BCJ_RnBu99Q	chr1	-	52898580	52898754	Liver	False	0.043995271358374846	0.21272224	0.002333339	0.09570058	0.1293691322207451
6Sy4IdhGLSM	chr1	+	43921443	43921638	Heart_Atrial_Appendage	False	0.011939165950118694	0.011158031	0.17881376	0.71359754	0.877611517906189
yq8uY7UHETM	chr3	-	33416006	33416100	Brain_Cerebellum	False	0.009534215512779111	0.3100673	0.03839747	0.33578414	0.45211760699748993
yq8uY7UHETM	chr3	-	33416006	33416100	Heart_Atrial_Appendage	False	0.008023661570311272	0.4802806	0.07312812	0.33578414	0.5307779163122177
yq8uY7UHETM	chr3	-	33416006	33416100	Liver	False	0.07452914635345806	0.47823945	0.043778367	0.33578414	0.38757022470235825
AqlDAUcuZ9c	chr7	-	73543548	73543644	Brain_Cerebellum	False	0.9779096038777755	0.84556025	0.92701644	0.96946734	0.8247927725315094
AqlDAUcuZ9c	chr7	-	73543548	73543644	Liver	False	0.9281594508326212	0.90747637	0.85432196	0.96946734	0.8506001830101013
zmFPyvEG_N4	chr1	-	150817920	150818030	Liver	False	0.9625139623156469	0.9265699	0.7084508	0.95596695	0.8399008810520172
zmFPyvEG_N4	chr1	-	150817920	150818030	Brain_Cerebellum	False	0.9565728337995743	0.9492005	0.8845968	0.95596695	0.8866686522960663
X-6E8kT3-LY	chr1	-	29150103	29150192	Heart_Atrial_Appendage	False	0.9715248194685175	0.92956835	0.95996666	0.9977294	0.9758383631706238
X-6E8kT3-LY	chr1	-	29150103	29150192	Brain_Cerebellum	False	0.9628404190430693	0.91949815	0.96607053	0.9977294	0.9333944916725159
X-6E8kT3-LY	chr1	-	29150103	29150192	Liver	False	0.9529405533859443	0.9456007	0.94905263	0.9977294	0.9073720872402191
V_6lWzsUMzs	chr3	-	195523692	195523786	Brain_Cerebellum	False	0.9388812809247389	0.9291838	0.9040097	0.98724186	0.9274922311306
V_6lWzsUMzs	chr3	-	195523692	195523786	Heart_Atrial_Appendage	False	0.9721614675351008	0.93913656	0.917024	0.98724186	0.9900885820388794
V_6lWzsUMzs	chr3	-	195523692	195523786	Liver	False	0.9356269867656803	0.94208187	0.9018122	0.98724186	0.9144813716411591
7jDpmEBbQws	chr3	+	51985207	51985271	Liver	False	0.9878895542977828	0.97767127	0.76888645	0.94907963	0.9100793302059174
3TAt8-Abj0Q	chr9	+	128507216	128507340	Brain_Cerebellum	False	0.0665769887632643	0.015014749	0.0068968586	0.088071	0.6395043134689331
B9plBLHRfRc	chr7	+	151349073	151349240	Brain_Cerebellum	False	0.9952378814324258	0.9734938	0.8970102	0.9852279	0.9206171035766602
B9plBLHRfRc	chr7	+	151349073	151349240	Heart_Atrial_Appendage	False	0.9991284740292349	0.97298527	0.91791856	0.9852279	0.9781791865825653
B9plBLHRfRc	chr7	+	151349073	151349240	Liver	False	0.9491744462376754	0.9737447	0.8838438	0.9852279	0.8709910213947296
ljvpjNYF54Y	chr1	-	27355669	27355745	Heart_Atrial_Appendage	False	0.9549476621976707	0.9227612	0.6928485	0.97123337	0.9642122685909271
ljvpjNYF54Y	chr1	-	27355669	27355745	Liver	False	0.9554190633224828	0.9436599	0.58899814	0.97123337	0.9417499303817749
SncuDmQprhQ	chr9	+	128990120	128990226	Brain_Cerebellum	False	0.9430930358887921	0.97023994	0.91609824	0.99250257	0.9496436715126038
SncuDmQprhQ	chr9	+	128990120	128990226	Heart_Atrial_Appendage	False	0.9860458862715396	0.96697646	0.91461945	0.99250257	0.9758330881595612
95vHp_CJX08	chr1	+	86715724	86715865	Liver	False	0.9586208577170003	0.9675945	0.81286365	0.87281674	0.8416042923927307
95vHp_CJX08	chr1	+	86715724	86715865	Heart_Atrial_Appendage	False	0.9537836697434636	0.97433734	0.8727826	0.87281674	0.9878807365894318
0Fw4dnmM-_I	chr1	+	147280026	147280191	Heart_Atrial_Appendage	False	0.972709727097271	0.967225	0.31406373	0.38398752	0.8987146317958832
0Fw4dnmM-_I	chr1	+	147280026	147280191	Liver	False	0.9695950907430116	0.9739932	0.4242075	0.38398752	0.722295343875885
0Fw4dnmM-_I	chr1	+	147280026	147280191	Brain_Cerebellum	False	0.9820705378838634	0.9443824	0.30537745	0.38398752	0.787982851266861
ixrKC05kXIc	chr1	+	211291524	211291599	Heart_Atrial_Appendage	False	0.023545254780802112	0.7218412	0.04449504	0.46666098	0.89683598279953
ixrKC05kXIc	chr1	+	211291524	211291599	Brain_Cerebellum	False	0.020419591608167833	0.7051763	0.02424927	0.46666098	0.36714838445186615
