Index	Change_case	Label	TrASPr_pred	SpliceAI_pred
2016	False	0.8336728001347838	0.88000387	0.8352481
1771	False	0.9455483947965151	0.9052194	0.88262355
2525	True	0.07347883597883598	0.8644311	0.91740286
2607	False	0.8525895044035645	0.8604837	0.9251048
4099	False	0.9469280510958763	0.94837284	0.9849755
4763	False	0.9249232182757758	0.8540183	0.97014654
4626	False	0.7364175921198552	0.7385184	0.6914733
5190	False	0.7824415573238472	0.8215603	0.77744853
4126	False	0.9392621737453485	0.8645215	0.93796223
52	False	0.9147766566555804	0.92416805	0.8914014
1181	False	0.9616704377313735	0.936247	0.947752
4190	False	0.7832771248509623	0.84023845	0.96994126
5026	False	0.9710796002952364	0.9363054	0.95960635
5363	False	0.7352530959108858	0.83671415	0.97370577
958	False	0.9016393442622951	0.94057137	0.8849319
3307	False	0.8137424941898463	0.88722354	0.95094585
5609	False	0.9258381242708611	0.9217742	0.8120391
4425	False	0.9051306827776423	0.94259834	0.7102871
3277	True	0.03320425890367061	0.015809538	0.778422
1615	False	0.8745736577543406	0.8761266	0.97045594
305	False	0.9499471852326447	0.95766544	0.9674638
3250	False	0.9759036144578314	0.8872697	0.8277813
4983	False	0.8942573696874558	0.88492876	0.9567954
1687	True	0.6904761904761905	0.6262335	0.77091146
2395	False	0.9180383022774328	0.9404365	0.89393044
5321	False	0.9633805494818899	0.9564749	0.98610413
4202	False	0.9116689569428085	0.8921429	0.8952285
817	False	0.8721402774078043	0.86955476	0.9157073
3731	False	0.9309258136744313	0.8908745	0.789379
2842	False	0.9133518295452301	0.90558696	0.83494663
5389	False	0.8666495745770495	0.8959949	0.93736726
5440	False	0.9204044466300548	0.9049422	0.9398392
5142	False	0.9072087190994287	0.88942116	0.8293065
628	False	0.9142091152815014	0.88370514	0.85836047
4858	False	0.9164577456261128	0.9122499	0.8954328
4991	True	0.7120418848167539	0.86752146	0.787878
5967	True	0.34454545454545454	0.61585575	0.6097598
1263	False	0.9329497703508258	0.9376477	0.9815184
3853	False	0.8077591138814364	0.8818441	0.911549
5216	False	0.8596595969681491	0.81962454	0.9218218
2167	False	0.9249866415193777	0.9206439	0.7642433
4106	False	0.8109029283394715	0.8808071	0.9287165
316	False	0.8551010520487264	0.9014227	0.90248
5223	False	0.9571622144792876	0.9336031	0.95021665
4859	False	0.9535928143712575	0.8918805	0.8772246
4022	False	0.8553309357713854	0.8949881	0.90054667
5865	False	0.9466711541494777	0.9312575	0.9547802
2728	False	0.9347062749113249	0.91705304	0.9319047
1331	False	0.8898949398568746	0.8997507	0.95918024
2392	False	0.9418077425396121	0.91013086	0.8978804
3075	False	0.9014486572749285	0.91765326	0.913236
1252	False	0.9675097320110424	0.95692563	0.98186904
1126	False	0.9351794992914502	0.9027521	0.8721781
3278	False	0.9136375154859782	0.8861839	0.8767699
4950	False	0.7976027100874101	0.86390597	0.86006165
1566	False	0.9179475637947898	0.92291224	0.9026601
1555	False	0.8039064232975252	0.8798383	0.9343311
1653	False	0.8979029257844993	0.9065204	0.8653509
1302	False	0.8133553014150029	0.8825921	0.88507116
1847	False	0.912599345488546	0.9031228	0.72686166
451	True	0.701366876390578	0.79276454	0.92789114
4476	False	0.9639589601172568	0.95719206	0.8153162
2433	False	0.7760942760942761	0.91890574	0.84185016
5415	False	0.844762012181367	0.90240276	0.9017596
3697	False	0.9611650485436893	0.9316305	0.8643171
3505	False	0.9341347650171179	0.9168723	0.9054592
524	False	0.8982620320855614	0.9078585	0.90338194
5731	False	0.8045177752516419	0.8901155	0.91391516
3830	False	0.845360824742268	0.89872843	0.93737936
6001	True	0.5374149659863946	0.7775163	0.45739263
582	False	0.9462993678036586	0.96016675	0.956339
4284	False	0.8434072414199788	0.88103896	0.8601837
3432	False	0.9169556383784505	0.9142068	0.92243636
1959	True	0.11658052111247369	0.44566035	0.8365887
5621	False	0.9079488565307275	0.9024222	0.97542226
497	False	0.8718699630297619	0.90090555	0.95599097
5894	True	0.3662447257383966	0.6247057	0.7625462
854	False	0.8459993491096751	0.8636649	0.9176192
49	False	0.8164283908336589	0.9091297	0.9499842
4174	True	0.7158589408303366	0.80682653	0.8680693
4327	True	0.022637736408653106	0.062762685	0.82210696
3991	False	0.850318007034425	0.8662243	0.78128767
330	False	0.7504562108081448	0.9176875	0.92562467
4319	False	0.9446625929275771	0.9058119	0.95524234
4177	False	0.9383150887293801	0.94113857	0.9634956
5404	False	0.9174637815750372	0.86876005	0.9378104
3018	False	0.8939819974071149	0.88716686	0.92258465
1066	False	0.7987038069428576	0.87333554	0.9091741
1523	False	0.938148619276602	0.895421	0.9563001
3973	True	0.034165913200723326	0.022326833	0.77356815
2163	False	0.7691342584959606	0.8422843	0.8771442
143	False	0.9423076923076923	0.8622442	0.8960045
421	False	0.8842287318455002	0.9225989	0.7139434
4798	False	0.8492240910273697	0.885806	0.95160645
4335	False	0.9222952972952974	0.8791551	0.8729553
4253	False	0.89677368086459	0.9092455	0.8808791
4662	False	0.7875321790689678	0.8806452	0.8804952
343	False	0.8163461538461538	0.82644814	0.8717019
5815	False	0.9629629629629629	0.92574257	0.9080907
95	False	0.8586175506468241	0.85097635	0.7672082
801	False	0.9726027397260274	0.9638795	0.87512815
2181	False	0.9128712871287129	0.9050934	0.8684076
2226	False	0.8894164029096563	0.9391143	0.9114186
5116	False	0.9397521339831703	0.9235236	0.9635804
4590	False	0.7346982232818138	0.863801	0.92178756
4358	False	0.893251950857146	0.9010172	0.922009
3930	False	0.9446750371830791	0.9478488	0.8246012
1585	False	0.9038461538461537	0.9027532	0.93291044
60	False	0.90215466292021	0.8318013	0.9077198
4426	False	0.9785714285714285	0.9029372	0.9120814
2446	False	0.897510742116379	0.891568	0.87336177
5367	False	0.95	0.9613037	0.9318045
4287	False	0.9048188952281024	0.86999804	0.9069272
3232	False	0.8604516285163519	0.8783812	0.91995364
2281	False	0.8980303826353234	0.8741484	0.89666957
1397	False	0.8425293042696902	0.8681954	0.8774101
199	False	0.8978824111675767	0.86355716	0.95876807
5343	False	0.8634192824267625	0.8997648	0.88197184
2797	False	0.9536031455273581	0.9450762	0.91127396
5805	False	0.9156732885862482	0.9175705	0.93106306
1999	False	0.893374693833607	0.88702035	0.9633665
167	False	0.8318650893531336	0.9125736	0.79524094
3579	False	0.9233468797355008	0.91368115	0.97182447
3038	False	0.9509770371472499	0.94159293	0.94306135
5136	False	0.9763440860215054	0.95900065	0.9376685
2461	False	0.940188588007737	0.9190156	0.874576
5505	False	0.8692598553350075	0.8536823	0.92793816
867	False	0.9136690647482014	0.94767547	0.7406126
2612	False	0.8796239708493808	0.8649735	0.94283885
750	True	0.18154809159697807	0.41180295	0.7152792
3429	False	0.8158844765342961	0.7237339	0.7963182
5904	True	0.6727898966704937	0.8678095	0.9610775
239	True	0.015643667727813622	0.017621411	0.80132085
2188	False	0.9396645042416798	0.90421045	0.93907404
5206	True	0.5480566811472517	0.86670005	0.8333236
5002	False	0.9095022624434389	0.8839475	0.761733
444	False	0.8675737067047489	0.8730628	0.9211971
2590	False	0.9476665679549616	0.95282894	0.9528283
5139	False	0.7990318235131242	0.8485952	0.8662263
5045	False	0.8978533811867145	0.86906886	0.90144014
887	False	0.7654596915128029	0.8754108	0.72342736
5547	True	0.6947209607222988	0.8238345	0.89598477
3867	False	0.8672697932306382	0.8919787	0.8973853
1976	False	0.8896698898025126	0.9005537	0.8469739
2316	False	0.9384176994946566	0.9392951	0.95969427
1770	True	0.01668750198161963	0.0066767256	1.033087e-05
4399	True	0.6759218110237533	0.8256774	0.8801773
3257	False	0.9347253947808667	0.93813545	0.9507763
1652	False	0.8565636155352045	0.84211457	0.9637557
2252	False	0.8654601738302179	0.86336005	0.82119215
2610	False	0.8592843440841971	0.818434	0.8583932
487	False	0.860921926910299	0.89112747	0.91353494
5913	False	0.9462989840348331	0.9461665	0.7820405
271	False	0.8897727272727273	0.91783196	0.9569108
4137	False	0.8443097512441045	0.89732856	0.9158104
4941	False	0.9017192047752948	0.8345177	0.89302063
3996	False	0.9161106516808881	0.9012229	0.89058053
5859	False	0.8787183068069635	0.8959085	0.89146376
6042	False	0.9308943089430894	0.90969825	0.81040174
2492	True	0.574204687195667	0.7939988	0.71529585
268	False	0.7962077511688515	0.8720294	0.94026357
4248	False	0.953239650330646	0.94507384	0.9018766
3652	False	0.8997101416456255	0.8623208	0.9170815
376	False	0.9555983852064072	0.93551934	0.9260038
1605	False	0.9208096353295416	0.80727875	0.9050609
1182	False	0.8204620386482279	0.9218517	0.8097709
1745	False	0.931166428449232	0.9000354	0.9254513
175	True	0.1276595744680851	0.059534058	0.7748517
1220	False	0.924395451388363	0.9065039	0.9672898
5254	False	0.9181248927774919	0.9283681	0.88561094
4067	False	0.7542943765756857	0.82283556	0.8353232
4279	False	0.8912252964426878	0.88439494	0.86532223
1109	False	0.9227289775857286	0.9182961	0.9510477
4956	False	0.9420406891080131	0.9109427	0.8944615
1085	False	0.8449769045097126	0.93322706	0.91388094
2639	False	0.8862651085981493	0.9314498	0.85835373
2029	False	0.81990401187733	0.87513953	0.89723265
4105	True	0.21069802400819154	0.7388988	0.36184445
16	True	0.06093514328808446	0.05728596	0.85635406
1940	False	0.8341968164674805	0.8696729	0.76986676
5969	True	0.023026315789473683	0.024899201	1.2255552e-05
4680	False	0.8731414935368961	0.9036413	0.8500808
1883	False	0.9450642564609518	0.91421777	0.8623148
5755	False	0.932537121147387	0.91168886	0.8861378
914	False	0.8985601474072125	0.9198498	0.911167
1767	False	0.7747759065598261	0.8827766	0.8242947
4188	False	0.8399760747379614	0.88457406	0.9064574
5738	False	0.8981988366977858	0.90671635	0.68879116
5124	False	0.7476833976833976	0.8600241	0.9075588
4369	False	0.8814447067391604	0.8899998	0.87010974
4934	True	0.433544467012307	0.78140354	0.70550877
5187	True	0.30332888118140006	0.8168227	0.56868464
5622	False	0.8146282819039085	0.8695893	0.87412626
2645	False	0.9337868480725624	0.9317074	0.95080054
5439	False	0.8646616541353384	0.8588899	0.8746985
666	False	0.8923159558125295	0.86371607	0.913237
1024	False	0.9095245293308674	0.9392087	0.96966875
3844	False	0.91993199201858	0.91775775	0.89660233
3814	False	0.8946427760145901	0.8932968	0.90093184
213	False	0.9682539682539683	0.8832679	0.82855
3487	False	0.8568936322284861	0.7961899	0.9340868
1318	False	0.9583333333333334	0.9051636	0.908061
1005	True	0.4905576679340938	0.8385056	0.8118025
4666	True	0.016304347826086956	0.019396098	3.1214222e-06
161	False	0.9367816091954023	0.9191282	0.9307745
1645	True	0.7310744810744811	0.83743566	0.9385115
481	False	0.8414093085541792	0.85267305	0.95118713
442	False	0.7717152555910542	0.7929746	0.9113592
3454	False	0.8537358306217973	0.79531366	0.9612034
5010	False	0.8816762475373114	0.8997156	0.89730966
5907	True	0.5323741007194245	0.75726074	0.88561743
1469	False	0.9165046775368626	0.89446783	0.86840487
3602	False	0.8026520888305984	0.865722	0.91777784
3290	True	0.6310489835594437	0.79654706	0.89620143
563	False	0.8479583901847205	0.818777	0.93612623
212	False	0.8829725391416012	0.86833614	0.9003636
738	False	0.802200203443469	0.86518186	0.82572144
2515	False	0.8890834905387366	0.8197567	0.9202614
2701	False	0.8209288539379961	0.84253263	0.8481436
5879	False	0.917336967855334	0.8965635	0.9375089
5890	False	0.9470198675496688	0.83321744	0.88595074
5029	False	0.9233618548634028	0.8997291	0.8917324
3136	False	0.8391812865497076	0.81886	0.8789136
5613	False	0.9122807017543859	0.8698885	0.9082432
5272	False	0.800996823017063	0.84759355	0.89180994
4432	False	0.9626239900763212	0.92445743	0.9823016
2258	False	0.9347826086956522	0.8942971	0.8451452
733	False	0.896822805223036	0.92028826	0.903489
3858	False	0.9360587002096437	0.88528234	0.90864
5927	False	0.7956026058631922	0.82269025	0.90170825
1034	False	0.8270053475935829	0.88449454	0.93225396
3598	False	0.8746043869096024	0.8131244	0.7919734
1498	False	0.8	0.84190553	0.68319523
80	True	0.6176595143986447	0.73155314	0.747955
3460	False	0.8844059440657521	0.9073934	0.909196
2398	False	0.8811784856814138	0.8992671	0.9813448
5548	False	0.8667663309769311	0.9100814	0.960358
3323	True	0.157393161528028	0.43784046	0.7648917
4288	False	0.9571184659837142	0.93514514	0.8832332
2791	False	0.9441065022524382	0.9215431	0.97404337
5742	False	0.8661175485131928	0.8566986	0.8422777
3499	False	0.8037746422534735	0.8640796	0.84837514
741	False	0.883353133638604	0.8809748	0.9207609
4103	False	0.9577425698607542	0.96262634	0.87750053
2391	True	0.7275414752931503	0.87671757	0.901062
3785	False	0.877275898419372	0.8689724	0.8845946
1481	False	0.9449897685125975	0.9038406	0.8888957
2691	True	0.02876003906377318	0.023714691	0.8462063
6060	True	0.028028224225793805	0.015375812	3.6642326e-05
2351	False	0.8361380403633925	0.8823646	0.80055475
5008	False	0.9087779690189329	0.8611114	0.8926862
2051	False	0.8857108587877819	0.87613225	0.89841235
2204	False	0.7642857142857142	0.8486054	0.79727316
2038	False	0.9568147457901093	0.936771	0.95656645
4138	False	0.8970186861912214	0.8516028	0.8949312
4883	False	0.9383752198497027	0.9529017	0.87763816
3729	False	0.9407332079173537	0.92497575	0.96230745
3520	True	0.030959914811890893	0.03379003	0.7721878
2347	False	0.9693283332042664	0.94930774	0.91743886
2857	True	0.13158104081246866	0.14825219	0.843808
900	False	0.9252704181425124	0.872497	0.9034214
6074	True	0.19768003866602224	0.43371767	0.79215294
897	False	0.9039589442815249	0.84990954	0.8714754
792	False	0.8866664983119199	0.8232354	0.9288424
4593	False	0.8681643817200588	0.7899931	0.9086385
5104	False	0.8613861386138614	0.8451331	0.8616513
4317	True	0.6825194588584136	0.8148972	0.8686327
739	False	0.9339811283013402	0.9333946	0.8925966
5926	True	0.18911007025761123	0.32464325	0.7691487
3415	False	0.9370533215028889	0.88039094	0.914749
420	False	0.8723109982810191	0.84357166	0.9665719
3967	False	0.8926863916919761	0.8911738	0.9135127
3405	False	0.8321760191167393	0.87841696	0.9041932
3338	False	0.862275938500165	0.83684635	0.78084934
3340	False	0.9565334076005773	0.9481806	0.9683037
1734	False	0.8682277788392077	0.9305135	0.92568237
6065	False	0.9377289377289377	0.89989424	0.9297751
5331	True	0.6623619710372834	0.8675132	0.9202221
5437	False	0.943743644375575	0.9435359	0.9538252
1199	False	0.8995144610833636	0.9005795	0.94665354
1754	False	0.9232208062453197	0.8758176	0.92554414
2621	False	0.880883166469612	0.7872492	0.60508186
570	False	0.8280326010065538	0.8724121	0.9270657
5038	True	0.7183818804883273	0.79341125	0.9016329
3990	True	0.664160287412674	0.72235274	0.77659714
4854	True	0.0735257316139669	0.041016597	0.81204665
813	True	0.6811875236165024	0.87791616	0.8726138
1334	False	0.8227765370467682	0.9044281	0.89258385
227	False	0.9394826590002677	0.90584224	0.9161452
5838	False	0.9388417688719985	0.9280523	0.942424
2593	False	0.9208708803770532	0.9458746	0.9143079
5416	False	0.8950699892324258	0.92149836	0.959143
5825	False	0.8560476030841435	0.88642156	0.87296087
566	False	0.9146415309911453	0.8890762	0.9078822
1356	False	0.883073091814662	0.90927035	0.98166025
1328	False	0.9121354711281515	0.92687917	0.9549144
3810	False	0.9408333333333333	0.9240344	0.93705255
3436	False	0.8224254821512056	0.86580426	0.8719962
266	False	0.9448120044334556	0.9223578	0.9671648
4215	False	0.8337104072398189	0.83426195	0.95132
1446	False	0.9327328471613727	0.89628613	0.94881994
3538	False	0.967412688144794	0.93320054	0.9744226
804	False	0.8804257004686213	0.89612573	0.861107
3735	False	0.8675089528507958	0.8684921	0.913561
5724	False	0.8649047770694682	0.90658087	0.9360523
2840	False	0.9404996066089693	0.90656656	0.886042
3971	False	0.8876764826143079	0.8972834	0.8872938
3457	True	0.022715924609118858	0.021883078	0.62135154
3968	False	0.9400294609642224	0.9282315	0.93499774
3586	False	0.8472975887748615	0.8810169	0.8877758
3022	True	0.7072599531615925	0.8334263	0.54517734
827	False	0.9340327586863519	0.92215765	0.92630386
5028	False	0.9229453929801804	0.88603514	0.9573821
3841	False	0.9068181818181819	0.843752	0.8733608
1994	False	0.8121645859450128	0.88082135	0.8349377
44	False	0.9746270191511763	0.9271608	0.95738477
2998	False	0.8141846696508339	0.8708113	0.69839585
4211	False	0.9388505643250191	0.84980285	0.9228594
3236	False	0.7387264597127869	0.7881544	0.6815275
542	False	0.9122118033651601	0.919991	0.9299246
2317	False	0.847722786334886	0.8881615	0.8909213
4606	False	0.8862862700599773	0.9345434	0.8732233
3549	False	0.8524702356571365	0.9107505	0.88940465
4043	False	0.9412851171990744	0.9282092	0.9395191
4065	False	0.8754140467916458	0.91350317	0.9464491
3146	False	0.7830816135222693	0.80730826	0.8858228
2923	False	0.9115506394177393	0.8184141	0.70825493
2968	False	0.8426199092106111	0.78614646	0.9573808
345	False	0.811965811965812	0.88531363	0.859589
4681	False	0.7538225194721289	0.8602456	0.82048
1027	False	0.9358868912326669	0.907935	0.88069165
3877	False	0.9046571298692057	0.8399977	0.8536273
2569	False	0.8608734660801112	0.88124907	0.8524515
2066	False	0.9553473585634134	0.92072475	0.9536349
76	False	0.8901098901098901	0.86172956	0.8060792
5165	False	0.8691290238766542	0.8825651	0.9122852
4914	False	0.8392629644970381	0.89695287	0.88791114
3530	False	0.8942907696980296	0.92286086	0.9305235
2742	False	0.8980595897189012	0.85566056	0.9079978
3286	False	0.8853503184713376	0.85002357	0.9888231
390	False	0.9635319262623564	0.8646461	0.9342532
1361	False	0.8556509889623337	0.85940367	0.7920003
6097	True	0.5713324360699865	0.59216535	0.74598885
3427	False	0.9473894524616069	0.9066456	0.9621298
3081	False	0.7857411699451279	0.87459517	0.7816382
5773	False	0.8251769268624188	0.85202605	0.91205055
2476	False	0.9267945304341645	0.88015	0.8074153
647	False	0.9402316672472486	0.89551413	0.9731118
5866	False	0.846745198221213	0.81955576	0.83122796
2636	False	0.8871740171535548	0.9031742	0.8373488
1139	False	0.8455699169138704	0.85080594	0.9386085
2443	False	0.860823231272576	0.8900854	0.96829736
4516	False	0.924602311564034	0.8791524	0.9066946
2819	False	0.9425194574474085	0.950009	0.9423579
1731	False	0.9674777376654633	0.96045005	0.88882226
2928	False	0.9417124183006536	0.9432853	0.95963895
5775	True	0.7029921460909894	0.86694497	0.90022004
4939	True	0.09131343283582088	0.031093074	0.7842109
3040	False	0.7389203338033206	0.79862326	0.9053419
1476	False	0.8225537622900524	0.88639766	0.71077454
4441	False	0.9059118069644256	0.88102555	0.95069456
3412	False	0.8071686926204481	0.8206649	0.9512738
5039	False	0.8984222113502935	0.8862842	0.92714405
2578	False	0.9067905588327492	0.91380197	0.69075257
535	True	0.6757711428322237	0.72449607	0.7191434
4532	False	0.9147305176736088	0.90554035	0.8988613
2483	True	0.3534130314306072	0.4761686	0.78897727
6079	True	0.2891319207108681	0.5323824	0.75510263
5285	False	0.966824644549763	0.963248	0.93790925
244	False	0.9691358024691358	0.9046986	0.8918794
1421	False	0.9211295283663705	0.877903	0.914104
778	False	0.9108179556292764	0.8482851	0.87270963
652	False	0.8808849502573373	0.92166734	0.9660548
5054	False	0.9276036349806842	0.8803928	0.87368363
5000	False	0.9532232122593569	0.876504	0.8612503
5554	True	0.033953368183716456	0.062211305	0.7322572
5943	True	0.40118577075098816	0.7453907	0.6276224
1830	False	0.905009110512184	0.87243706	0.9333631
2089	False	0.9212833556703988	0.9410055	0.8260509
397	True	0.6631620792380273	0.85017926	0.9455267
3246	False	0.8428528377335324	0.83216536	0.92701244
2241	False	0.8670338528005701	0.8748497	0.79941666
4061	True	0.02681356544330305	0.059417628	0.8391016
1872	False	0.9186634995532872	0.86503947	0.85559875
5795	True	0.4693858916024391	0.8466394	0.67856777
1531	False	0.9580152671755725	0.90555054	0.8949437
1906	False	0.9377108612303959	0.90674114	0.94613636
1176	False	0.883495145631068	0.88366884	0.8405324
5963	False	0.9541284403669725	0.94712186	0.94098634
3252	False	0.9693620050038824	0.9118869	0.8161377
2901	False	0.7349334451315376	0.78846776	0.7052146
1804	False	0.758421303166914	0.7857941	0.8319896
2652	False	0.8806171378752023	0.8149652	0.93351877
3766	False	0.9322877378258319	0.9100752	0.79901236
2160	False	0.8621043096872616	0.89569813	0.9028767
4831	False	0.8954828660436137	0.8714792	0.88141394
5674	False	0.7669318463104046	0.82943696	0.7476715
4507	False	0.9844961240310077	0.95110196	0.95038587
2449	False	0.7756362486771236	0.877467	0.76831913
5271	False	0.8960371283737498	0.8983655	0.90094775
5088	False	0.8552631578947368	0.915431	0.93503225
2371	False	0.9598612027073157	0.9472301	0.9738971
4059	False	0.9135742854355673	0.90116364	0.93042433
4788	False	0.9170372866127583	0.91627634	0.90102446
671	False	0.8734615384615385	0.9108066	0.81832445
2344	False	0.8769573108065007	0.89821273	0.8865503
5574	False	0.9079863777581189	0.8964409	0.94374925
1685	False	0.8495021516411891	0.81660646	0.94782686
1597	False	0.8633206058164585	0.9028893	0.9155695
183	False	0.9295509842955099	0.9057605	0.9410475
2644	False	0.8253550680945956	0.8657172	0.8441777
3380	False	0.8802152804467253	0.8775149	0.9185189
599	False	0.9449487895716946	0.9157837	0.93087673
4702	True	0.017482992861336078	0.031504188	0.8575714
5880	False	0.8074534161490683	0.86493534	0.84638196
3849	False	0.9080761864226431	0.8976147	0.94581956
162	False	0.9654576856649395	0.89724624	0.9233497
1911	False	0.7734141100780522	0.866722	0.8614585
1410	True	0.5802662648082394	0.739962	0.77693266
3226	False	0.9369216782820327	0.94887656	0.9351708
1899	False	0.8848810600264312	0.82840985	0.93619806
4469	True	0.7051792828685259	0.7797922	0.89782685
5266	False	0.9367661737122026	0.894723	0.89004076
1488	False	0.8834401709401709	0.88782066	0.92911434
944	False	0.8565816659417138	0.8888108	0.91270065
2122	False	0.9371433939467912	0.93298465	0.9660495
156	False	0.9238887552706145	0.90311307	0.9056479
4932	False	0.8783505154639175	0.9157623	0.9786132
1579	True	0.576124894132371	0.6943549	0.74636257
1884	False	0.8862294144936842	0.9188802	0.87607706
2836	False	0.9161676646706587	0.9325646	0.8056272
1003	False	0.7934649152003314	0.8408541	0.925395
3170	False	0.7783848437856877	0.85041714	0.92692125
19	False	0.9262672811059908	0.8657634	0.89539987
4352	False	0.8886347081853774	0.8684305	0.8995493
4328	False	0.8956184589716365	0.8834656	0.9030528
5064	False	0.8053719205667921	0.87146187	0.86380213
3	True	0.5555555555555556	0.71899194	0.8110536
311	False	0.8759120363283841	0.8625458	0.86757964
5584	True	0.5843648005018021	0.81091374	0.6393095
3790	False	0.9523735810113518	0.9354832	0.9334672
2251	False	0.9199569729182485	0.8589216	0.9412901
1244	False	0.8618506019280145	0.7901155	0.8548504
4627	False	0.7938069409263281	0.8668575	0.94402474
299	False	0.8650034013605442	0.8720866	0.92241526
593	False	0.9583218266535833	0.9567954	0.9635291
1968	False	0.7580569896516707	0.8390603	0.9127305
2319	False	0.939204607990608	0.84293765	0.94190824
387	False	0.8710928873249806	0.8743091	0.9040805
5740	False	0.9226586760880725	0.9057463	0.9056493
5944	True	0.18449612403100776	0.41334653	0.69408286
5863	False	0.8888888888888888	0.84919035	0.8260628
2906	False	0.8884997190485109	0.87298906	0.9081092
3433	False	0.9311353290641154	0.93031085	0.89967155
5240	False	0.8856502242152466	0.85011077	0.8613731
203	False	0.8292430569512368	0.8977521	0.7329892
794	True	0.43111438798471546	0.8332401	0.84892786
5444	False	0.93126757516764	0.873115	0.79214174
5611	False	0.8988032840009335	0.8867598	0.9101389
1057	False	0.8607254898530206	0.8809504	0.94742996
1846	True	0.6935227255342911	0.8980622	0.86704206
1296	False	0.9253758022745187	0.875702	0.8883688
279	False	0.9776119402985075	0.92169875	0.82999486
5203	False	0.9675063003717843	0.95619327	0.8604711
5337	False	0.9475333694083694	0.87897456	0.86786735
722	True	0.058893778029272904	0.05545769	0.7842491
4963	False	0.8961291396403523	0.89479285	0.9173049
2694	False	0.8960739911956846	0.90435356	0.94852316
3751	False	0.7799298552202036	0.8550896	0.86068964
468	True	0.7250173474140471	0.7681074	0.7914626
2658	True	0.02937853107344633	0.028001316	0.92742616
699	False	0.9596051464063886	0.9557967	0.8986499
2874	False	0.8815819905944029	0.8843469	0.9126403
53	False	0.9111111111111111	0.92297596	0.9132563
2570	False	0.9447236180904522	0.8850295	0.8451153
340	False	0.9372474854249944	0.892793	0.93330574
1534	False	0.8492056057931332	0.91035134	0.9070772
45	False	0.7710802441224132	0.8519818	0.7874836
283	False	0.9122807017543859	0.88340116	0.7942866
4479	True	0.6924821353747891	0.8101792	0.8269979
5682	False	0.9471318283983192	0.96782595	0.74851316
2671	False	0.7769672251140534	0.8753086	0.9125681
5188	False	0.8279915079395401	0.8023815	0.8474032
1622	False	0.8234108690358073	0.9015559	0.93090403
3629	False	0.8930370863183859	0.8715587	0.88186723
2888	True	0.046159138740488916	0.024958339	0.7284506
5653	False	0.9597734346836264	0.93478703	0.9556573
415	False	0.8767219944896176	0.8371921	0.86961126
3670	False	0.8722265594299337	0.81799823	0.9704321
5603	False	0.8828554360812426	0.8978202	0.9149845
3663	False	0.9334806201311965	0.88822806	0.9262063
1650	False	0.8844851223722962	0.87660605	0.91250575
5518	False	0.8442212560172142	0.8544273	0.92495555
2548	False	0.866739875929565	0.86555976	0.9386381
261	False	0.8975215312656415	0.89373505	0.88293153
139	False	0.867133680165171	0.8672989	0.92823946
4800	False	0.8637271194220728	0.86882985	0.93273467
3898	False	0.8966364503816794	0.8805536	0.9038645
4731	False	0.8785319577526132	0.88588744	0.8763979
1511	True	0.6516448812780762	0.56874955	0.81098366
3397	False	0.9659825846347101	0.95905185	0.9530489
4654	True	0.021189670119514423	0.035359763	0.7082535
124	False	0.9665012220342171	0.9082614	0.9373876
5091	False	0.926693404634581	0.8922224	0.97315025
704	False	0.9663108741449462	0.9561472	0.9767721
757	False	0.8819753590633721	0.8812824	0.7746792
3115	False	0.8409055156425185	0.9159861	0.9515761
2591	False	0.8883715340454013	0.87213165	0.9132334
4980	True	0.03165702185642971	0.029557768	0.8133198
5192	False	0.9181979549488737	0.8532703	0.8755497
2505	False	0.892327571857835	0.8414979	0.8478764
4628	False	0.9300378976219159	0.93798876	0.89086264
3577	False	0.7522935779816514	0.7691929	0.93550694
981	False	0.862243968219258	0.90135336	0.84080523
5287	False	0.9297929603454744	0.940158	0.89332473
296	False	0.9517708799985771	0.88758504	0.9540952
2789	False	0.9473288646477194	0.91736454	0.9479572
1232	False	0.951102951445759	0.87038463	0.8001277
1931	False	0.831839358244185	0.85297	0.88818896
4321	False	0.878102887741442	0.8835712	0.9188641
6098	True	0.27282157676348545	0.5057128	0.71580756
949	False	0.9278931604144813	0.94538677	0.84878093
5785	False	0.9482039136073986	0.92768484	0.91533947
418	False	0.9370618244059064	0.93317807	0.93660897
2677	True	0.7146489501312336	0.818789	0.52415586
3584	False	0.9034534678037217	0.9453721	0.9385543
1260	False	0.9531252739545892	0.9399411	0.9301273
5424	False	0.8653846153846154	0.9084368	0.8695425
2997	False	0.9581562432178254	0.9100836	0.93376416
4378	False	0.8402777777777778	0.8650774	0.8728198
954	False	0.920389461626575	0.8909507	0.98766196
531	False	0.7939962293437388	0.7914193	0.79291385
1416	False	0.8553295271350925	0.8859906	0.90436506
1183	False	0.908609289210917	0.9073046	0.9402232
5491	False	0.8394407201287206	0.7684653	0.8073869
1937	False	0.9312382739212008	0.8972033	0.86018836
4534	False	0.763671637846679	0.7530083	0.9529973
2947	False	0.9037149014223844	0.8848259	0.8518958
5752	False	0.9219858156028369	0.9003712	0.8510698
612	False	0.8522328738328097	0.8298958	0.901266
443	False	0.9201066561327276	0.9043824	0.86581165
1147	False	0.898653822275568	0.894188	0.9341251
1227	False	0.8675601211546181	0.8754985	0.9065132
5448	False	0.8329420189219686	0.8371723	0.8291051
4863	False	0.8167380605176814	0.86727935	0.9424223
