ID	Chr	Strand	SS1_pos	SS2_pos	SS3_pos	SS4_pos	Tissue1	Tissue2	Label	AE_pred	TrASPr_pred
yPzxsE1ccCw	8	-	119795532	119793451	119793366	119791459	HepG2	K562	0.9835076984856135	0.9832145	0.9097021
yPzxsE1ccCw	8	-	119795532	119793451	119793366	119791459	K562	HepG2	0.9789035545910176	0.9744348	0.94218814
yPzxsE1ccCw	8	-	119795532	119793451	119793366	119791459	K562	Cells_EBV_transformed_lymphocytes	0.9789035545910176	0.9768908	0.9386349
VrPtwmHl39s	14	+	30638247	30639777	30639864	30643316	HepG2	Brain_Cerebellum	0.9959904407000189	0.98866826	0.9574129
VrPtwmHl39s	14	+	30638247	30639777	30639864	30643316	HepG2	Cells_EBV_transformed_lymphocytes	0.9959904407000189	0.9898303	0.961923
VrPtwmHl39s	14	+	30638247	30639777	30639864	30643316	HepG2	K562	0.9959904407000189	0.9896318	0.96055526
VrPtwmHl39s	14	+	30638247	30639777	30639864	30643316	K562	HepG2	0.9942973456557767	0.990732	0.9611312
VrPtwmHl39s	14	+	30638247	30639777	30639864	30643316	HepG2	Lung	0.9959904407000189	0.9906238	0.96573466
Vvpi7LQayfo	14	-	34567854	34567771	34567686	34563175	HepG2	Brain_Cerebellum	0.9934446710480429	0.9924521	0.8689922
Vvpi7LQayfo	14	-	34567854	34567771	34567686	34563175	K562	Brain_Cerebellum	0.9912659908136613	0.9907678	0.86445874
Vvpi7LQayfo	14	-	34567854	34567771	34567686	34563175	K562	Heart_Atrial_Appendage	0.9912659908136613	0.98922324	0.8922323
Vvpi7LQayfo	14	-	34567854	34567771	34567686	34563175	HepG2	K562	0.9934446710480429	0.99025387	0.9223484
Vvpi7LQayfo	14	-	34567854	34567771	34567686	34563175	K562	HepG2	0.9912659908136613	0.9874721	0.90584487
Vvpi7LQayfo	14	-	34567854	34567771	34567686	34563175	K562	Lung	0.9912659908136613	0.9887988	0.90704
hFOcl35mWVU	14	-	21474867	21468752	21468670	21468449	HepG2	Brain_Cerebellum	0.9902329518071331	0.9662198	0.80183953
hFOcl35mWVU	14	-	21474867	21468752	21468670	21468449	HepG2	Heart_Atrial_Appendage	0.9902329518071331	0.95775455	0.7892443
hFOcl35mWVU	14	-	21474867	21468752	21468670	21468449	HepG2	Cells_EBV_transformed_lymphocytes	0.9902329518071331	0.9561454	0.7962085
8g0_bBxpwPQ	8	-	89982722	89981523	89981375	89980893	K562	Cells_EBV_transformed_lymphocytes	0.9886894064822209	0.9817007	0.8911635
t1wln9IMN3M	8	+	41578278	41596748	41596878	41598292	HepG2	Heart_Atrial_Appendage	0.033226886071920564	0.3165805	0.5337606
t1wln9IMN3M	8	+	41578278	41596748	41596878	41598292	K562	Heart_Atrial_Appendage	0.1467417903556919	0.33556855	0.4996322
t1wln9IMN3M	8	+	41578278	41596748	41596878	41598292	HepG2	Liver	0.033226886071920564	0.32199275	0.4825879
t1wln9IMN3M	8	+	41578278	41596748	41596878	41598292	HepG2	Spleen	0.033226886071920564	0.31647488	0.49378282
t1wln9IMN3M	8	+	41578278	41596748	41596878	41598292	K562	Spleen	0.1467417903556919	0.34224167	0.49422494
t1wln9IMN3M	8	+	41578278	41596748	41596878	41598292	HepG2	Cells_EBV_transformed_lymphocytes	0.033226886071920564	0.31732047	0.46464157
t1wln9IMN3M	8	+	41578278	41596748	41596878	41598292	HepG2	Lung	0.033226886071920564	0.31447142	0.52246916
LgJAhizYtvM	14	-	77704369	77694900	77694738	77679970	HepG2	Cells_EBV_transformed_lymphocytes	0.9609191627665107	0.99184376	0.46859926
LgJAhizYtvM	14	-	77704369	77694900	77694738	77679970	HepG2	K562	0.9609191627665107	0.99165195	0.46899852
LgJAhizYtvM	14	-	77704369	77694900	77694738	77679970	K562	HepG2	0.9598404329792926	0.99279517	0.46524277
LgJAhizYtvM	14	-	77704369	77694900	77694738	77679970	K562	Cells_EBV_transformed_lymphocytes	0.9598404329792926	0.9922144	0.46060485
n-xoqhZMRzo	8	+	132798860	132799095	132799172	132803819	HepG2	K562	0.07096908364422559	0.9725193	0.4088831
n-xoqhZMRzo	8	+	132798860	132799095	132799172	132803819	K562	HepG2	0.0723475356147539	0.9727791	0.40512234
dxXB-QqZCzM	14	+	74764362	74771692	74771746	74778447	K562	Brain_Cerebellum	0.03863078701989156	0.891811	0.015333352
dxXB-QqZCzM	14	+	74764362	74771692	74771746	74778447	K562	Cells_EBV_transformed_lymphocytes	0.03863078701989156	0.89858866	0.014796013
dxXB-QqZCzM	14	+	74764362	74771692	74771746	74778447	K562	Lung	0.03863078701989156	0.906156	0.014627059
CtMsSyhPi1Q	8	+	117528809	117530723	117530827	117539883	HepG2	Brain_Cerebellum	0.98911534385914	0.9763105	0.9308691
CtMsSyhPi1Q	8	+	117528809	117530723	117530827	117539883	K562	Brain_Cerebellum	0.9932115436540194	0.9689738	0.9275595
CtMsSyhPi1Q	8	+	117528809	117530723	117530827	117539883	HepG2	Heart_Atrial_Appendage	0.98911534385914	0.9694979	0.94539386
CtMsSyhPi1Q	8	+	117528809	117530723	117530827	117539883	K562	Heart_Atrial_Appendage	0.9932115436540194	0.9583822	0.9644434
CtMsSyhPi1Q	8	+	117528809	117530723	117530827	117539883	HepG2	Liver	0.98911534385914	0.96378	0.95264685
CtMsSyhPi1Q	8	+	117528809	117530723	117530827	117539883	K562	Liver	0.9932115436540194	0.950503	0.94366205
CtMsSyhPi1Q	8	+	117528809	117530723	117530827	117539883	HepG2	Spleen	0.98911534385914	0.966347	0.9425125
CtMsSyhPi1Q	8	+	117528809	117530723	117530827	117539883	K562	Spleen	0.9932115436540194	0.9535353	0.94338095
CtMsSyhPi1Q	8	+	117528809	117530723	117530827	117539883	HepG2	Cells_EBV_transformed_lymphocytes	0.98911534385914	0.967163	0.9435736
CtMsSyhPi1Q	8	+	117528809	117530723	117530827	117539883	HepG2	K562	0.98911534385914	0.9657061	0.94762814
CtMsSyhPi1Q	8	+	117528809	117530723	117530827	117539883	K562	HepG2	0.9932115436540194	0.9480585	0.94702417
CtMsSyhPi1Q	8	+	117528809	117530723	117530827	117539883	HepG2	Lung	0.98911534385914	0.96765566	0.95815885
CtMsSyhPi1Q	8	+	117528809	117530723	117530827	117539883	K562	Cells_EBV_transformed_lymphocytes	0.9932115436540194	0.954393	0.94461375
CtMsSyhPi1Q	8	+	117528809	117530723	117530827	117539883	K562	Lung	0.9932115436540194	0.9549004	0.93962306
vTlgD1eqA84	14	+	73921105	73922066	73922206	73923395	K562	Brain_Cerebellum	0.9650880281603436	0.89552265	0.83679044
vTlgD1eqA84	14	+	73921105	73922066	73922206	73923395	K562	Spleen	0.9650880281603436	0.87914675	0.8198643
vTlgD1eqA84	14	+	73921105	73922066	73922206	73923395	K562	Lung	0.9650880281603436	0.87987113	0.81280005
OGQpFh4fRUs	14	-	19337580	19333813	19333702	19331972	HepG2	K562	0.9318177120812217	0.2109288	0.50268316
OGQpFh4fRUs	14	-	19337580	19333813	19333702	19331972	K562	HepG2	0.9606258075934337	0.24400254	0.4725973
fu1h6HihKnM	8	-	101915809	101887227	101887141	101719648	K562	Cells_EBV_transformed_lymphocytes	0.7712891891497834	0.9840936	0.008709243
HlPGmWbgVSs	8	+	19845797	19849162	19849239	19851649	HepG2	Cells_EBV_transformed_lymphocytes	0.023224155221360968	0.4594096	0.0518068
g_wK-wi0NOA	8	-	140890543	140879637	140879471	140864399	HepG2	Brain_Cerebellum	0.7423867758186398	0.92468774	0.9563061
g_wK-wi0NOA	8	-	140890543	140879637	140879471	140864399	K562	Brain_Cerebellum	0.7606454792863623	0.9281487	0.95627326
g_wK-wi0NOA	8	-	140890543	140879637	140879471	140864399	HepG2	K562	0.7423867758186398	0.9378969	0.9575704
g_wK-wi0NOA	8	-	140890543	140879637	140879471	140864399	K562	HepG2	0.7606454792863623	0.9443824	0.9580418
wRXWBefegIc	14	+	24161338	24162144	24162324	24162966	HepG2	K562	0.9892758907863599	0.9678993	0.959212
wRXWBefegIc	14	+	24161338	24162144	24162324	24162966	K562	HepG2	0.9759936061556076	0.976038	0.9584007
PqtltNKXm6g	8	+	22589741	22591551	22591668	22593733	HepG2	Brain_Cerebellum	0.8872150691657346	0.990329	0.87758857
PqtltNKXm6g	8	+	22589741	22591551	22591668	22593733	HepG2	Heart_Atrial_Appendage	0.8872150691657346	0.99128854	0.89584893
PqtltNKXm6g	8	+	22589741	22591551	22591668	22593733	HepG2	Liver	0.8872150691657346	0.9918121	0.8627278
PqtltNKXm6g	8	+	22589741	22591551	22591668	22593733	HepG2	Spleen	0.8872150691657346	0.9916842	0.8412833
PqtltNKXm6g	8	+	22589741	22591551	22591668	22593733	HepG2	Cells_EBV_transformed_lymphocytes	0.8872150691657346	0.99108386	0.8305009
PqtltNKXm6g	8	+	22589741	22591551	22591668	22593733	HepG2	Lung	0.8872150691657346	0.9916196	0.84000814
kPLF_-LtIm8	14	-	67345768	67343438	67343372	67340518	HepG2	Brain_Cerebellum	0.9933447121377319	0.97997653	0.7424143
kPLF_-LtIm8	14	-	67345768	67343438	67343372	67340518	K562	Brain_Cerebellum	0.9936226189711366	0.9802808	0.7368143
kPLF_-LtIm8	14	-	67345768	67343438	67343372	67340518	HepG2	Heart_Atrial_Appendage	0.9933447121377319	0.9822196	0.7607724
kPLF_-LtIm8	14	-	67345768	67343438	67343372	67340518	K562	Heart_Atrial_Appendage	0.9936226189711366	0.9830851	0.8029682
kPLF_-LtIm8	14	-	67345768	67343438	67343372	67340518	HepG2	Liver	0.9933447121377319	0.98378503	0.8196767
kPLF_-LtIm8	14	-	67345768	67343438	67343372	67340518	K562	Liver	0.9936226189711366	0.9846347	0.8531674
kPLF_-LtIm8	14	-	67345768	67343438	67343372	67340518	HepG2	Spleen	0.9933447121377319	0.98340684	0.84892035
kPLF_-LtIm8	14	-	67345768	67343438	67343372	67340518	K562	Spleen	0.9936226189711366	0.98427594	0.84052676
kPLF_-LtIm8	14	-	67345768	67343438	67343372	67340518	HepG2	Cells_EBV_transformed_lymphocytes	0.9933447121377319	0.9820826	0.83557594
kPLF_-LtIm8	14	-	67345768	67343438	67343372	67340518	HepG2	K562	0.9933447121377319	0.9817707	0.8725063
kPLF_-LtIm8	14	-	67345768	67343438	67343372	67340518	K562	HepG2	0.9936226189711366	0.9839708	0.8310095
kPLF_-LtIm8	14	-	67345768	67343438	67343372	67340518	HepG2	Lung	0.9933447121377319	0.9832145	0.7437874
kPLF_-LtIm8	14	-	67345768	67343438	67343372	67340518	K562	Cells_EBV_transformed_lymphocytes	0.9936226189711366	0.9826909	0.7424143
kPLF_-LtIm8	14	-	67345768	67343438	67343372	67340518	K562	Lung	0.9936226189711366	0.9840936	0.7970046
vOVv6YhoS4A	14	+	96531586	96532331	96532420	96532511	HepG2	Heart_Atrial_Appendage	0.9955150607973922	0.9643886	0.6700331
vOVv6YhoS4A	14	+	96531586	96532331	96532420	96532511	HepG2	Spleen	0.9955150607973922	0.962462	0.7219243
vOVv6YhoS4A	14	+	96531586	96532331	96532420	96532511	K562	Spleen	0.988680523509899	0.9462997	0.7048459
vOVv6YhoS4A	14	+	96531586	96532331	96532420	96532511	HepG2	K562	0.9955150607973922	0.9646559	0.7135236
vOVv6YhoS4A	14	+	96531586	96532331	96532420	96532511	K562	HepG2	0.988680523509899	0.9404625	0.6846045
vOVv6YhoS4A	14	+	96531586	96532331	96532420	96532511	HepG2	Lung	0.9955150607973922	0.96295285	0.71162736
vOVv6YhoS4A	14	+	96531586	96532331	96532420	96532511	K562	Lung	0.988680523509899	0.947186	0.67511356
WoOHx9xFWCI	14	-	67692438	67691244	67691140	67690421	HepG2	Brain_Cerebellum	0.9969644248577387	0.9812749	0.87107354
WoOHx9xFWCI	14	-	67692438	67691244	67691140	67690421	K562	Brain_Cerebellum	0.9924209921061244	0.98105836	0.86611414
WoOHx9xFWCI	14	-	67692438	67691244	67691140	67690421	HepG2	Liver	0.9969644248577387	0.9832145	0.88284904
WoOHx9xFWCI	14	-	67692438	67691244	67691140	67690421	HepG2	Spleen	0.9969644248577387	0.98302	0.8993085
WoOHx9xFWCI	14	-	67692438	67691244	67691140	67690421	HepG2	Cells_EBV_transformed_lymphocytes	0.9969644248577387	0.9809856	0.893998
WoOHx9xFWCI	14	-	67692438	67691244	67691140	67690421	HepG2	K562	0.9969644248577387	0.9807288	0.89361525
WoOHx9xFWCI	14	-	67692438	67691244	67691140	67690421	K562	HepG2	0.9924209921061244	0.98282325	0.8928698
WoOHx9xFWCI	14	-	67692438	67691244	67691140	67690421	HepG2	Lung	0.9969644248577387	0.9827572	0.8871702
2yb21f9cdJ0	14	+	96560711	96562819	96562893	96564955	HepG2	Heart_Atrial_Appendage	0.9604777909283396	0.92944044	0.6088547
2yb21f9cdJ0	14	+	96560711	96562819	96562893	96564955	HepG2	Liver	0.9604777909283396	0.9335521	0.6024498
2yb21f9cdJ0	14	+	96560711	96562819	96562893	96564955	HepG2	Spleen	0.9604777909283396	0.94240075	0.57763326
2yb21f9cdJ0	14	+	96560711	96562819	96562893	96564955	K562	Spleen	0.9381025222219292	0.92892635	0.52029306
2yb21f9cdJ0	14	+	96560711	96562819	96562893	96564955	HepG2	K562	0.9604777909283396	0.9443824	0.53988826
2yb21f9cdJ0	14	+	96560711	96562819	96562893	96564955	K562	HepG2	0.9381025222219292	0.9242787	0.58211863
2yb21f9cdJ0	14	+	96560711	96562819	96562893	96564955	HepG2	Lung	0.9604777909283396	0.93868846	0.60574466
2yb21f9cdJ0	14	+	96560711	96562819	96562893	96564955	K562	Lung	0.9381025222219292	0.9241418	0.5886625
338QhlZOUAM	14	-	77288762	77287271	77287233	77286822	HepG2	Heart_Atrial_Appendage	0.03603072061441229	0.028925717	0.03391711
338QhlZOUAM	14	-	77288762	77287271	77287233	77286822	K562	Heart_Atrial_Appendage	0.04393352380061373	0.041462272	0.034323666
338QhlZOUAM	14	-	77288762	77287271	77287233	77286822	HepG2	Liver	0.03603072061441229	0.037750274	0.03650499
338QhlZOUAM	14	-	77288762	77287271	77287233	77286822	K562	Liver	0.04393352380061373	0.05330468	0.03430449
338QhlZOUAM	14	-	77288762	77287271	77287233	77286822	HepG2	Spleen	0.03603072061441229	0.037538007	0.04020779
338QhlZOUAM	14	-	77288762	77287271	77287233	77286822	K562	Spleen	0.04393352380061373	0.052230857	0.039569598
338QhlZOUAM	14	-	77288762	77287271	77287233	77286822	HepG2	K562	0.03603072061441229	0.034358688	0.04067753
338QhlZOUAM	14	-	77288762	77287271	77287233	77286822	K562	HepG2	0.04393352380061373	0.05686155	0.04272183
338QhlZOUAM	14	-	77288762	77287271	77287233	77286822	HepG2	Lung	0.03603072061441229	0.034358688	0.03582116
338QhlZOUAM	14	-	77288762	77287271	77287233	77286822	K562	Lung	0.04393352380061373	0.048496	0.031811886
ddJOQWpSFOc	8	-	81713918	81708829	81708788	81703124	HepG2	Brain_Cerebellum	0.01665267396834585	0.381738	0.016219102
ddJOQWpSFOc	8	-	81713918	81708829	81708788	81703124	K562	Brain_Cerebellum	0.02783438245013018	0.42316005	0.017349642
ddJOQWpSFOc	8	-	81713918	81708829	81708788	81703124	HepG2	Heart_Atrial_Appendage	0.01665267396834585	0.41935068	0.014830356
ddJOQWpSFOc	8	-	81713918	81708829	81708788	81703124	K562	Heart_Atrial_Appendage	0.02783438245013018	0.4702196	0.0107987635
ddJOQWpSFOc	8	-	81713918	81708829	81708788	81703124	HepG2	Cells_EBV_transformed_lymphocytes	0.01665267396834585	0.4112882	0.013397914
ddJOQWpSFOc	8	-	81713918	81708829	81708788	81703124	HepG2	K562	0.01665267396834585	0.40957496	0.014819121
ddJOQWpSFOc	8	-	81713918	81708829	81708788	81703124	K562	HepG2	0.02783438245013018	0.5034484	0.014042772
ddJOQWpSFOc	8	-	81713918	81708829	81708788	81703124	K562	Cells_EBV_transformed_lymphocytes	0.02783438245013018	0.4653571	0.013721848
ddJOQWpSFOc	8	-	81713918	81708829	81708788	81703124	K562	Lung	0.02783438245013018	0.48163667	0.014650027
aFSWIt64Qng	14	-	74669649	74667594	74667465	74667377	HepG2	Brain_Cerebellum	0.9744731267041833	0.9860443	0.9559804
aFSWIt64Qng	14	-	74669649	74667594	74667465	74667377	HepG2	Heart_Atrial_Appendage	0.9744731267041833	0.9851003	0.9568285
aFSWIt64Qng	14	-	74669649	74667594	74667465	74667377	HepG2	Spleen	0.9744731267041833	0.9853279	0.95562565
aFSWIt64Qng	14	-	74669649	74667594	74667465	74667377	HepG2	Lung	0.9744731267041833	0.9853843	0.95369446
qMS97bh5j3U	14	+	96552622	96555850	96555947	96556175	HepG2	Cells_EBV_transformed_lymphocytes	0.9875755196083785	0.9884919	0.96188414
qMS97bh5j3U	14	+	96552622	96555850	96555947	96556175	HepG2	K562	0.9875755196083785	0.9881309	0.9598738
qMS97bh5j3U	14	+	96552622	96555850	96555947	96556175	K562	HepG2	0.988755655882164	0.9907678	0.95969677
qMS97bh5j3U	14	+	96552622	96555850	96555947	96556175	K562	Cells_EBV_transformed_lymphocytes	0.988755655882164	0.98951083	0.96739435
Ovm47jWm3ss	8	-	33453216	33389798	33388963	33372804	HepG2	K562	0.8688446006749156	0.9696707	0.9452071
Ovm47jWm3ss	8	-	33453216	33389798	33388963	33372804	K562	HepG2	0.8727655172413793	0.96182173	0.94544667
UFAYEuqOcrw	14	+	34996787	34999558	34999649	35000936	HepG2	Brain_Cerebellum	0.9960977448507458	0.985663	0.86783093
UFAYEuqOcrw	14	+	34996787	34999558	34999649	35000936	K562	Brain_Cerebellum	0.9842247112355618	0.9864157	0.8703351
UFAYEuqOcrw	14	+	34996787	34999558	34999649	35000936	HepG2	Heart_Atrial_Appendage	0.9960977448507458	0.987375	0.89135534
UFAYEuqOcrw	14	+	34996787	34999558	34999649	35000936	K562	Heart_Atrial_Appendage	0.9842247112355618	0.9882676	0.9299706
UFAYEuqOcrw	14	+	34996787	34999558	34999649	35000936	HepG2	Liver	0.9960977448507458	0.9885804	0.9147766
UFAYEuqOcrw	14	+	34996787	34999558	34999649	35000936	K562	Liver	0.9842247112355618	0.98934746	0.9257288
UFAYEuqOcrw	14	+	34996787	34999558	34999649	35000936	HepG2	Spleen	0.9960977448507458	0.98844737	0.9222089
UFAYEuqOcrw	14	+	34996787	34999558	34999649	35000936	K562	Spleen	0.9842247112355618	0.9890976	0.9221016
UFAYEuqOcrw	14	+	34996787	34999558	34999649	35000936	HepG2	Cells_EBV_transformed_lymphocytes	0.9960977448507458	0.9873262	0.919978
UFAYEuqOcrw	14	+	34996787	34999558	34999649	35000936	HepG2	K562	0.9960977448507458	0.98707944	0.9337559
UFAYEuqOcrw	14	+	34996787	34999558	34999649	35000936	K562	HepG2	0.9842247112355618	0.98913974	0.92383844
UFAYEuqOcrw	14	+	34996787	34999558	34999649	35000936	HepG2	Lung	0.9960977448507458	0.9882222	0.9257288
UFAYEuqOcrw	14	+	34996787	34999558	34999649	35000936	K562	Cells_EBV_transformed_lymphocytes	0.9842247112355618	0.9881765	0.91325796
UFAYEuqOcrw	14	+	34996787	34999558	34999649	35000936	K562	Lung	0.9842247112355618	0.98892784	0.91677535
I6bxN-MFMq8	8	-	119831677	119819506	119819346	119806401	K562	Cells_EBV_transformed_lymphocytes	0.9824246212310616	0.96753323	0.9287655
4X266zUSXD8	14	+	24137797	24138049	24138117	24138196	HepG2	Brain_Cerebellum	0.9974535343381078	0.99135584	0.9648113
4X266zUSXD8	14	+	24137797	24138049	24138117	24138196	HepG2	Liver	0.9974535343381078	0.98942953	0.96566755
4X266zUSXD8	14	+	24137797	24138049	24138117	24138196	HepG2	Spleen	0.9974535343381078	0.98971164	0.9649515
4X266zUSXD8	14	+	24137797	24138049	24138117	24138196	HepG2	Lung	0.9974535343381078	0.98986953	0.9673684
wIBEFEfAVHE	14	+	35046628	35053278	35053451	35077150	HepG2	Spleen	0.989058960964943	0.97057647	0.95203656
wIBEFEfAVHE	14	+	35046628	35053278	35053451	35077150	K562	Spleen	0.9847056464872564	0.9730877	0.9521508
wIBEFEfAVHE	14	+	35046628	35053278	35053451	35077150	HepG2	Cells_EBV_transformed_lymphocytes	0.989058960964943	0.9683214	0.9518282
wIBEFEfAVHE	14	+	35046628	35053278	35053451	35077150	HepG2	K562	0.989058960964943	0.9678385	0.9549298
wIBEFEfAVHE	14	+	35046628	35053278	35053451	35077150	K562	HepG2	0.9847056464872564	0.9730877	0.9524843
wIBEFEfAVHE	14	+	35046628	35053278	35053451	35077150	HepG2	Lung	0.989058960964943	0.97046465	0.9502676
wIBEFEfAVHE	14	+	35046628	35053278	35053451	35077150	K562	Cells_EBV_transformed_lymphocytes	0.9847056464872564	0.9706322	0.950263
wIBEFEfAVHE	14	+	35046628	35053278	35053451	35077150	K562	Lung	0.9847056464872564	0.9730365	0.9520094
6p1UD2oL70s	14	-	36320460	36316812	36316693	36314915	HepG2	K562	0.9845880320490648	0.8456877	0.03858234
6p1UD2oL70s	14	-	36320460	36316812	36316693	36314915	K562	HepG2	0.9773966898584991	0.8413048	0.03599085
tj4bnKIcIo8	8	+	27444271	27445794	27445919	27450749	K562	Brain_Cerebellum	0.8852502072433249	0.81316423	0.6471112
tj4bnKIcIo8	8	+	27444271	27445794	27445919	27450749	K562	Heart_Atrial_Appendage	0.8852502072433249	0.8562122	0.6184936
tj4bnKIcIo8	8	+	27444271	27445794	27445919	27450749	K562	Liver	0.8852502072433249	0.88018054	0.6107757
tj4bnKIcIo8	8	+	27444271	27445794	27445919	27450749	K562	Spleen	0.8852502072433249	0.8750414	0.5956864
tj4bnKIcIo8	8	+	27444271	27445794	27445919	27450749	K562	Cells_EBV_transformed_lymphocytes	0.8852502072433249	0.86083776	0.6015722
jvk9r6aPn0o	14	-	99413876	99413065	99412951	99406590	HepG2	K562	0.9699988127071978	0.9759006	0.7738895
jvk9r6aPn0o	14	-	99413876	99413065	99412951	99406590	K562	HepG2	0.9588572682385412	0.9798227	0.7675249
jvk9r6aPn0o	14	-	99413876	99413065	99412951	99406590	HepG2	Lung	0.9699988127071978	0.9783019	0.78439415
JBK2l8l5CwE	14	+	73148094	73160009	73160138	73170797	HepG2	K562	0.024354333692538505	0.03767939	0.021695027
JBK2l8l5CwE	14	+	73148094	73160009	73160138	73170797	K562	HepG2	0.04359114350340622	0.046119746	0.0214004
2hh43c47Oyo	14	+	52750780	52756551	52756611	52757319	HepG2	K562	0.9021953830461695	0.9658352	0.7772013
2hh43c47Oyo	14	+	52750780	52756551	52756611	52757319	K562	HepG2	0.9311825871636824	0.9516839	0.7829573
2hh43c47Oyo	14	+	52750780	52756551	52756611	52757319	K562	Cells_EBV_transformed_lymphocytes	0.9311825871636824	0.9567152	0.78157455
zWGXdtzQcHg	14	+	67586097	67586848	67586949	67587074	HepG2	K562	0.03788866679360168	0.6173396	0.035436206
zWGXdtzQcHg	14	+	67586097	67586848	67586949	67587074	K562	HepG2	0.04059912493538398	0.6303436	0.041158956
-MQJj9GAtI4	8	-	119746705	119745036	119744881	119744393	K562	Brain_Cerebellum	0.3394700390504573	0.9777564	0.4248766
-MQJj9GAtI4	8	-	119746705	119745036	119744881	119744393	K562	Heart_Atrial_Appendage	0.3394700390504573	0.9765801	0.34344113
-MQJj9GAtI4	8	-	119746705	119745036	119744881	119744393	K562	Liver	0.3394700390504573	0.97662467	0.30531126
-MQJj9GAtI4	8	-	119746705	119745036	119744881	119744393	K562	Spleen	0.3394700390504573	0.97662467	0.28596997
-MQJj9GAtI4	8	-	119746705	119745036	119744881	119744393	HepG2	K562	0.16261306812326085	0.97711015	0.34911063
-MQJj9GAtI4	8	-	119746705	119745036	119744881	119744393	K562	HepG2	0.3394700390504573	0.9755304	0.4141369
-MQJj9GAtI4	8	-	119746705	119745036	119744881	119744393	K562	Cells_EBV_transformed_lymphocytes	0.3394700390504573	0.9756698	0.32365793
-MQJj9GAtI4	8	-	119746705	119745036	119744881	119744393	K562	Lung	0.3394700390504573	0.97671366	0.31075728
wfSH4PwUD9M	8	-	90645111	90631707	90631552	90625862	HepG2	Cells_EBV_transformed_lymphocytes	0.9466860006257483	0.990732	0.8207528
wfSH4PwUD9M	8	-	90645111	90631707	90631552	90625862	HepG2	K562	0.9466860006257483	0.9905509	0.8135611
wfSH4PwUD9M	8	-	90645111	90631707	90631552	90625862	K562	HepG2	0.9189930653598091	0.99083894	0.8163745
wfSH4PwUD9M	8	-	90645111	90631707	90631552	90625862	K562	Cells_EBV_transformed_lymphocytes	0.9189930653598091	0.9904406	0.83218336
wfSH4PwUD9M	8	-	90645111	90631707	90631552	90625862	K562	Lung	0.9189930653598091	0.9910493	0.8064944
KW4HTsdi9wY	14	+	72941824	72942270	72942502	72942994	HepG2	Spleen	0.03519534629569737	0.16211458	0.036577202
KW4HTsdi9wY	14	+	72941824	72942270	72942502	72942994	K562	Spleen	0.05333569857095713	0.19590157	0.03625407
KW4HTsdi9wY	14	+	72941824	72942270	72942502	72942994	HepG2	Cells_EBV_transformed_lymphocytes	0.03519534629569737	0.16118816	0.034996256
KW4HTsdi9wY	14	+	72941824	72942270	72942502	72942994	HepG2	K562	0.03519534629569737	0.1606607	0.035628192
KW4HTsdi9wY	14	+	72941824	72942270	72942502	72942994	K562	HepG2	0.05333569857095713	0.20197058	0.03613874
KW4HTsdi9wY	14	+	72941824	72942270	72942502	72942994	HepG2	Lung	0.03519534629569737	0.15882562	0.03473864
KW4HTsdi9wY	14	+	72941824	72942270	72942502	72942994	K562	Cells_EBV_transformed_lymphocytes	0.05333569857095713	0.1899715	0.03678946
KW4HTsdi9wY	14	+	72941824	72942270	72942502	72942994	K562	Lung	0.05333569857095713	0.1899715	0.035909414
6LECrlTkx5k	8	+	6431586	6436048	6436162	6438953	HepG2	Cells_EBV_transformed_lymphocytes	0.9856760356522443	0.9859364	0.8322728
6LECrlTkx5k	8	+	6431586	6436048	6436162	6438953	HepG2	K562	0.9856760356522443	0.98549646	0.8276165
6LECrlTkx5k	8	+	6431586	6436048	6436162	6438953	K562	HepG2	0.9883455056556568	0.98582757	0.81659734
6LECrlTkx5k	8	+	6431586	6436048	6436162	6438953	K562	Cells_EBV_transformed_lymphocytes	0.9883455056556568	0.98475236	0.8217553
nPvOPWN7-TU	14	-	74670762	74670126	74669947	74669774	HepG2	Brain_Cerebellum	0.9804517282044662	0.992062	0.95339584
nPvOPWN7-TU	14	-	74670762	74670126	74669947	74669774	K562	Brain_Cerebellum	0.9876432350541495	0.9920002	0.95102006
nPvOPWN7-TU	14	-	74670762	74670126	74669947	74669774	HepG2	Heart_Atrial_Appendage	0.9804517282044662	0.99248135	0.9544811
nPvOPWN7-TU	14	-	74670762	74670126	74669947	74669774	K562	Heart_Atrial_Appendage	0.9876432350541495	0.9928231	0.95860845
nPvOPWN7-TU	14	-	74670762	74670126	74669947	74669774	HepG2	K562	0.9804517282044662	0.9922144	0.9577137
nPvOPWN7-TU	14	-	74670762	74670126	74669947	74669774	K562	HepG2	0.9876432350541495	0.9932811	0.95688516
sCS-jGS7vqE	14	+	35053451	35077150	35077216	35078927	HepG2	Brain_Cerebellum	0.9709499303738549	0.97272736	0.8235464
sCS-jGS7vqE	14	+	35053451	35077150	35077216	35078927	K562	Brain_Cerebellum	0.9455096574768025	0.96795994	0.8204066
sCS-jGS7vqE	14	+	35053451	35077150	35077216	35078927	HepG2	Heart_Atrial_Appendage	0.9709499303738549	0.9683812	0.84100026
sCS-jGS7vqE	14	+	35053451	35077150	35077216	35078927	K562	Heart_Atrial_Appendage	0.9455096574768025	0.96411926	0.8642975
sCS-jGS7vqE	14	+	35053451	35077150	35077216	35078927	HepG2	Liver	0.9709499303738549	0.967163	0.86136377
sCS-jGS7vqE	14	+	35053451	35077150	35077216	35078927	K562	Liver	0.9455096574768025	0.9630224	0.86288244
